video,time_sec,frame_index,keypoint,x,y,confidence,source
5.mp4,0.5,5,front_left_thai,447.78125,623.34375,0.7837750911712646,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,front_left_knee,461.40625,698.28125,0.7749928832054138,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,front_left_paw,488.65625,759.59375,0.6922657489776611,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,front_right_thai,250.21875,609.71875,0.8007292747497559,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,front_right_knee,250.21875,677.84375,0.7983658909797668,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,front_right_paw,195.71875,725.53125,0.8280201554298401,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_left_paw,468.21875,752.78125,0.28955233097076416,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_left_thai,461.40625,596.09375,0.5913034081459045,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_right_thai,447.78125,596.09375,0.031681083142757416,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_left_knee,440.96875,691.46875,0.4300921559333801,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_right_knee,372.84375,677.84375,0.23756012320518494,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,back_right_paw,359.21875,718.71875,0.5445311665534973,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,belly_bottom,386.46875,684.65625,0.3581559360027313,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,body_middle_right,454.59375,534.78125,0.5038634538650513,deeplabcut_superanimal_quadruped
5.mp4,0.5,5,body_middle_left,454.59375,534.78125,0.4970693588256836,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,nose,414.9609375,454.9375,0.856097936630249,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,upper_jaw,414.9609375,479.6875,0.6622756123542786,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,lower_jaw,414.9609375,487.9375,0.5228471755981445,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,mouth_end_right,361.5390625,487.9375,0.7093136310577393,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,mouth_end_left,435.5078125,471.4375,0.20192018151283264,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,right_eye,312.2265625,388.9375,0.8761131167411804,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,right_earbase,246.4765625,384.8125,0.34515199065208435,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,right_earend,254.6953125,475.5625,0.3729563355445862,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,right_antler_base,246.4765625,384.8125,0.32358723878860474,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,right_antler_end,258.8046875,471.4375,0.14439356327056885,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,left_eye,398.5234375,372.4375,0.9016819596290588,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,left_earbase,398.5234375,355.9375,0.34333884716033936,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,left_earend,443.7265625,459.0625,0.4632296562194824,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,left_antler_base,398.5234375,355.9375,0.3053167164325714,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,left_antler_end,258.8046875,471.4375,0.09437897801399231,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,neck_base,316.3359375,529.1875,0.358215868473053,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,neck_end,254.6953125,483.8125,0.3533101975917816,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,throat_base,361.5390625,516.8125,0.25452303886413574,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,throat_end,349.2109375,541.5625,0.09964371472597122,deeplabcut_superanimal_quadruped
5.mp4,0.6,6,back_base,254.6953125,483.8125,0.37521857023239136,deeplabcut_superanimal_quadruped
