video,window_index,window_start_sec,window_end_sec,roi_id,roi_label,roi_kind,method,preprocess,peak_rank,peak_bpm,bpm_min,bpm_max,bpm_target,target_abs_error,range_error,within_range,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,color_cv,roi_motion,mask_valid_fraction,mask_area,mask_area_change,roi_motion_coherence,bg_motion_coherence,mask_motion_coherence,roi_motion_peak_bpm,bg_motion_peak_bpm,mask_motion_peak_bpm,artifact_100bpm,artifact_state,quality_score,segmentation_score
3.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,chrom,bg_motion_residual,1,82.617,190.0,230.0,210.0,127.383,107.383,False,70.315,0.033366,0.787708,0.003777,0.390109,0.9677,0.005401,0.046621,0.087851,1.0,0.219472,0.00519,0.0,1.0,1.0,91.846,80.42,83.057,False,motion_locked_peak,6.503786,5.033786
3.mp4,6,30.0,49.933,animal_full,Animal full mask,mask,chrom,bg_motion_residual,2,89.209,190.0,230.0,210.0,120.791,100.791,False,61.735,0.029294,0.787708,0.016793,0.44433,0.9677,0.005401,0.046621,0.087851,1.0,0.219472,0.00519,1.0,0.0,0.0,91.846,80.42,83.057,False,motion_locked_peak,6.058219,4.588219
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,raw,1,92.725,190.0,230.0,210.0,117.275,97.275,False,30.821,0.023854,0.828134,0.04535,0.269364,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,1.0,0.0,0.0,93.604,80.42,83.057,False,motion_locked_peak,4.997017,3.527017
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,raw,2,87.451,190.0,230.0,210.0,122.549,102.549,False,22.83,0.017669,0.828134,0.019919,0.363653,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,0.0,0.0,0.0,93.604,80.42,83.057,False,stable_mask_roi,4.279836,4.459836
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,bg_motion_residual,1,92.725,190.0,230.0,210.0,117.275,97.275,False,30.838,0.02386,0.82827,0.04532,0.270327,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,1.0,0.0,0.0,93.604,80.42,83.057,False,motion_locked_peak,4.997379,3.707379
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,green,bg_motion_residual,2,87.451,190.0,230.0,210.0,122.549,102.549,False,22.798,0.017639,0.82827,0.019995,0.365654,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,0.0,0.0,0.0,93.604,80.42,83.057,False,stable_mask_roi,4.276988,4.636988
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,raw,1,89.209,190.0,230.0,210.0,120.791,100.791,False,58.699,0.034393,0.817987,0.036443,0.119756,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,0.0,0.0,0.0,93.604,80.42,83.057,False,stable_mask_roi,5.925868,6.105868
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,raw,2,82.617,190.0,230.0,210.0,127.383,107.383,False,27.727,0.016246,0.817987,0.010308,0.253526,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,0.0,1.0,1.0,93.604,80.42,83.057,False,motion_locked_peak,4.461778,2.991778
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,bg_motion_residual,1,89.209,190.0,230.0,210.0,120.791,100.791,False,58.753,0.034515,0.817619,0.035457,0.116505,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,0.0,0.0,0.0,93.604,80.42,83.057,False,stable_mask_roi,5.929998,6.289998
3.mp4,6,30.0,49.933,animal_non_face,Animal mask excluding face,mask_body,chrom,bg_motion_residual,2,82.617,190.0,230.0,210.0,127.383,107.383,False,27.48,0.016143,0.817619,0.010683,0.249095,0.3085,0.005401,0.116594,0.078875,1.0,0.219472,0.00519,0.0,1.0,1.0,93.604,80.42,83.057,False,motion_locked_peak,4.450701,3.160701
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,raw,1,88.33,190.0,230.0,210.0,121.67,101.67,False,74.989,0.038778,0.787918,0.001981,0.114301,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,0.0,0.0,0.0,82.178,80.42,83.057,False,stable_mask_roi,6.513899,6.513899
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,raw,2,143.701,190.0,230.0,210.0,66.299,46.299,False,20.699,0.010704,0.787918,0.002823,0.414091,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,0.0,0.0,0.0,82.178,80.42,83.057,False,stable_mask_roi,4.195707,4.195707
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,bg_motion_residual,1,88.33,190.0,230.0,210.0,121.67,101.67,False,74.925,0.03879,0.787869,0.002059,0.115459,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,0.0,0.0,0.0,82.178,80.42,83.057,False,stable_mask_roi,6.513091,6.693091
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,green,bg_motion_residual,2,143.701,190.0,230.0,210.0,66.299,46.299,False,20.72,0.010727,0.787869,0.002719,0.417511,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,0.0,0.0,0.0,82.178,80.42,83.057,False,stable_mask_roi,4.197091,4.377091
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,raw,1,88.77,190.0,230.0,210.0,121.23,101.23,False,59.072,0.036304,0.810031,0.006778,0.17862,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,0.0,0.0,0.0,82.178,80.42,83.057,False,stable_mask_roi,6.184599,6.184599
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,raw,2,83.057,190.0,230.0,210.0,126.943,106.943,False,21.276,0.013075,0.810031,0.009274,0.495943,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,1.0,1.0,1.0,82.178,80.42,83.057,False,motion_locked_peak,4.274338,2.624338
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,bg_motion_residual,1,88.77,190.0,230.0,210.0,121.23,101.23,False,59.051,0.036808,0.80941,0.00665,0.183328,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,0.0,0.0,0.0,82.178,80.42,83.057,False,stable_mask_roi,6.193337,6.373337
3.mp4,6,30.0,49.933,animal_face_intersection,Animal mask inside face box,mask_face,chrom,bg_motion_residual,2,83.057,190.0,230.0,210.0,126.943,106.943,False,20.502,0.012779,0.80941,0.011581,0.52804,0.6515,0.005401,0.044244,0.101245,1.0,0.219472,0.00519,1.0,1.0,1.0,82.178,80.42,83.057,False,motion_locked_peak,4.221692,2.751692
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,raw,1,92.725,190.0,230.0,210.0,117.275,97.275,False,53.3,0.038006,0.813618,0.024597,0.037488,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,0.0,0.0,0.0,82.617,80.42,83.057,False,stable_mask_roi,5.95488,6.13488
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,raw,2,127.881,190.0,230.0,210.0,82.119,62.119,False,20.06,0.014304,0.813618,0.013408,0.099608,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,0.0,0.0,0.0,82.617,80.42,83.057,False,stable_mask_roi,4.148372,4.328372
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,bg_motion_residual,1,92.725,190.0,230.0,210.0,117.275,97.275,False,53.541,0.037992,0.813529,0.024499,0.036584,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,0.0,0.0,0.0,82.617,80.42,83.057,False,stable_mask_roi,5.959537,6.319537
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,green,bg_motion_residual,2,127.881,190.0,230.0,210.0,82.119,62.119,False,20.118,0.014275,0.813529,0.013347,0.097363,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,0.0,0.0,0.0,82.617,80.42,83.057,False,stable_mask_roi,4.150748,4.510748
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,raw,1,83.057,190.0,230.0,210.0,126.943,106.943,False,73.723,0.040664,0.785246,0.00138,0.437819,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,1.0,1.0,1.0,82.617,80.42,83.057,False,motion_locked_peak,6.294675,4.824675
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,raw,2,137.988,190.0,230.0,210.0,72.012,52.012,False,26.786,0.014775,0.785246,0.003972,1.204989,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,0.0,0.0,0.0,82.617,80.42,83.057,False,stable_mask_roi,4.290311,4.470311
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,bg_motion_residual,1,83.057,190.0,230.0,210.0,126.943,106.943,False,73.237,0.040644,0.785236,0.001423,0.437961,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,1.0,1.0,1.0,82.617,80.42,83.057,False,motion_locked_peak,6.287484,4.997484
3.mp4,6,30.0,49.933,mask_neck_chest,Mask neck/chest below face,mask_body,chrom,bg_motion_residual,2,137.988,190.0,230.0,210.0,72.012,52.012,False,26.613,0.014769,0.785236,0.003915,1.205242,0.3764,0.005401,0.035762,0.078693,1.0,0.219472,0.00519,0.0,0.0,0.0,82.617,80.42,83.057,False,stable_mask_roi,4.283503,4.643503
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,raw,1,89.648,190.0,230.0,210.0,120.352,100.352,False,37.787,0.028984,0.824873,0.062196,0.019893,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,0.0,0.0,0.0,81.299,80.42,83.057,False,stable_mask_roi,5.485834,5.665834
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,raw,2,95.801,190.0,230.0,210.0,114.199,94.199,False,29.633,0.022729,0.824873,0.011216,0.025366,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,0.0,0.0,0.0,81.299,80.42,83.057,True,100bpm_artifact,4.858189,4.338189
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,bg_motion_residual,1,89.648,190.0,230.0,210.0,120.352,100.352,False,37.776,0.02893,0.824936,0.062592,0.019943,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,0.0,0.0,0.0,81.299,80.42,83.057,False,stable_mask_roi,5.484349,5.844349
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,green,bg_motion_residual,2,95.801,190.0,230.0,210.0,114.199,94.199,False,29.677,0.022727,0.824936,0.011267,0.025385,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,0.0,0.0,0.0,81.299,80.42,83.057,True,100bpm_artifact,4.859572,4.519572
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,chrom,raw,1,82.617,190.0,230.0,210.0,127.383,107.383,False,128.731,0.052247,0.746367,0.000575,0.407127,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,1.0,1.0,1.0,81.299,80.42,83.057,False,motion_locked_peak,7.167452,5.697452
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,chrom,raw,2,137.988,190.0,230.0,210.0,72.012,52.012,False,46.835,0.019008,0.746367,0.003165,1.11904,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,0.0,0.0,0.0,81.299,80.42,83.057,False,stable_mask_roi,5.123227,5.303227
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,chrom,bg_motion_residual,1,82.617,190.0,230.0,210.0,127.383,107.383,False,125.061,0.05217,0.746467,0.000627,0.408142,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,1.0,1.0,1.0,81.299,80.42,83.057,False,motion_locked_peak,7.135971,5.845971
3.mp4,6,30.0,49.933,mask_upper_body,Mask upper body,mask_body,chrom,bg_motion_residual,2,137.988,190.0,230.0,210.0,72.012,52.012,False,45.431,0.018952,0.746467,0.002974,1.123527,0.4757,0.005401,0.092571,0.100747,1.0,0.219472,0.00519,0.0,0.0,0.0,81.299,80.42,83.057,False,stable_mask_roi,5.089334,5.449334
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,green,raw,1,97.998,190.0,230.0,210.0,112.002,92.002,False,23.732,0.021817,0.856565,0.030583,0.102879,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,0.0,0.0,0.0,84.814,80.42,83.057,True,100bpm_artifact,4.686649,4.166649
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,green,raw,2,91.846,190.0,230.0,210.0,118.154,98.154,False,19.12,0.017577,0.856565,0.070315,0.127699,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,0.0,0.0,0.0,84.814,80.42,83.057,False,stable_mask_roi,4.131859,4.311859
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,green,bg_motion_residual,1,97.998,190.0,230.0,210.0,112.002,92.002,False,23.686,0.021893,0.856278,0.031079,0.100055,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,0.0,0.0,0.0,84.814,80.42,83.057,True,100bpm_artifact,4.687689,4.347689
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,green,bg_motion_residual,2,91.846,190.0,230.0,210.0,118.154,98.154,False,19.049,0.017608,0.856278,0.069772,0.124408,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,0.0,0.0,0.0,84.814,80.42,83.057,False,stable_mask_roi,4.129945,4.489945
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,chrom,raw,1,83.057,190.0,230.0,210.0,126.943,106.943,False,44.458,0.030993,0.826941,0.006461,0.398675,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,1.0,1.0,1.0,84.814,80.42,83.057,False,motion_locked_peak,5.520128,4.050128
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,chrom,raw,2,96.68,190.0,230.0,210.0,113.32,93.32,False,24.917,0.01737,0.826941,0.16743,0.711332,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,0.0,0.0,0.0,84.814,80.42,83.057,True,100bpm_artifact,4.342698,3.822698
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,chrom,bg_motion_residual,1,83.057,190.0,230.0,210.0,126.943,106.943,False,44.214,0.030954,0.826778,0.006717,0.399558,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,1.0,1.0,1.0,84.814,80.42,83.057,False,motion_locked_peak,5.513763,4.223763
3.mp4,6,30.0,49.933,mask_lower_body,Mask lower body,mask_body,chrom,bg_motion_residual,2,96.68,190.0,230.0,210.0,113.32,93.32,False,24.949,0.017467,0.826778,0.166005,0.708075,0.3324,0.005401,0.039031,0.073712,1.0,0.219472,0.00519,0.0,0.0,0.0,84.814,80.42,83.057,True,100bpm_artifact,4.347506,4.007506
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,green,raw,1,94.922,190.0,230.0,210.0,115.078,95.078,False,26.303,0.025414,0.851752,0.014362,0.172306,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,1.0,0.0,0.0,92.285,80.42,83.057,False,motion_locked_peak,4.750649,3.232027
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,green,raw,2,85.254,190.0,230.0,210.0,124.746,104.746,False,11.182,0.010803,0.851752,0.005335,0.405329,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,0.0,0.0,1.0,92.285,80.42,83.057,False,motion_locked_peak,3.187302,1.66868
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,green,bg_motion_residual,1,94.922,190.0,230.0,210.0,115.078,95.078,False,26.222,0.025393,0.851935,0.01446,0.173666,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,1.0,0.0,0.0,92.285,80.42,83.057,False,motion_locked_peak,4.746571,3.407949
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,green,bg_motion_residual,2,85.254,190.0,230.0,210.0,124.746,104.746,False,11.104,0.010753,0.851935,0.005457,0.410104,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,0.0,0.0,1.0,92.285,80.42,83.057,False,motion_locked_peak,3.177448,1.838826
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,chrom,raw,1,85.693,190.0,230.0,210.0,124.307,104.307,False,40.975,0.026224,0.80874,0.003241,0.571818,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,0.0,0.0,1.0,92.285,80.42,83.057,False,motion_locked_peak,5.201081,3.68246
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,chrom,raw,2,94.922,190.0,230.0,210.0,115.078,95.078,False,19.661,0.012583,0.80874,0.097151,1.191697,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,1.0,0.0,0.0,92.285,80.42,83.057,False,motion_locked_peak,3.742371,2.22375
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,chrom,bg_motion_residual,1,85.693,190.0,230.0,210.0,124.307,104.307,False,40.486,0.02614,0.80891,0.003297,0.574932,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,0.0,0.0,1.0,92.285,80.42,83.057,False,motion_locked_peak,5.186042,3.847421
3.mp4,6,30.0,49.933,mask_left_body,Mask left body,mask_body,chrom,bg_motion_residual,2,94.922,190.0,230.0,210.0,115.078,95.078,False,19.433,0.012547,0.80891,0.097682,1.197778,0.146,0.005401,0.097695,0.086649,1.0,0.219472,0.00519,1.0,0.0,0.0,92.285,80.42,83.057,False,motion_locked_peak,3.728163,2.389542
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,green,raw,1,87.451,190.0,230.0,210.0,122.549,102.549,False,33.641,0.028894,0.8398,0.011825,0.316441,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,0.0,0.0,0.0,91.846,80.42,83.057,False,stable_mask_roi,5.072523,5.209181
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,green,raw,2,142.822,190.0,230.0,210.0,67.178,47.178,False,9.929,0.008528,0.8398,0.000364,1.07213,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,0.0,0.0,0.0,91.846,80.42,83.057,False,stable_mask_roi,2.872585,3.009242
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,green,bg_motion_residual,1,87.451,190.0,230.0,210.0,122.549,102.549,False,33.196,0.028807,0.840062,0.011929,0.320478,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,0.0,0.0,0.0,91.846,80.42,83.057,False,stable_mask_roi,5.056011,5.372668
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,green,bg_motion_residual,2,142.822,190.0,230.0,210.0,67.178,47.178,False,9.815,0.008517,0.840062,0.00035,1.083932,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,0.0,0.0,0.0,91.846,80.42,83.057,False,stable_mask_roi,2.858615,3.175272
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,chrom,raw,1,88.77,190.0,230.0,210.0,121.23,101.23,False,110.778,0.04682,0.755402,0.006323,0.120797,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,1.0,0.0,0.0,91.846,80.42,83.057,False,motion_locked_peak,6.764378,5.251035
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,chrom,raw,2,131.836,190.0,230.0,210.0,78.164,58.164,False,40.146,0.016968,0.755402,0.010457,0.333327,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,0.0,0.0,0.0,91.846,80.42,83.057,False,stable_mask_roi,4.82414,4.960798
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,chrom,bg_motion_residual,1,88.77,190.0,230.0,210.0,121.23,101.23,False,109.598,0.046819,0.755405,0.006259,0.120572,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,1.0,0.0,0.0,91.846,80.42,83.057,False,motion_locked_peak,6.753244,5.419901
3.mp4,6,30.0,49.933,mask_right_body,Mask right body,mask_body,chrom,bg_motion_residual,2,131.836,190.0,230.0,210.0,78.164,58.164,False,39.624,0.016927,0.755405,0.010386,0.333493,0.1518,0.005401,0.170741,0.095858,1.0,0.219472,0.00519,0.0,0.0,0.0,91.846,80.42,83.057,False,stable_mask_roi,4.809393,5.12605
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,green,raw,1,90.527,190.0,230.0,210.0,119.473,99.473,False,71.295,0.038454,0.78626,0.008934,0.127653,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,1.0,0.0,0.967,90.967,80.42,87.891,False,motion_locked_peak,6.670238,5.020238
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,green,raw,2,145.898,190.0,230.0,210.0,64.102,44.102,False,18.673,0.010071,0.78626,0.007635,0.487401,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,0.0,0.0,0.0,90.967,80.42,87.891,False,stable_mask_roi,4.269503,4.269503
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,green,bg_motion_residual,1,90.527,190.0,230.0,210.0,119.473,99.473,False,70.683,0.038302,0.787715,0.009494,0.131911,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,1.0,0.0,0.967,90.967,80.42,87.891,False,motion_locked_peak,6.656168,5.186168
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,green,bg_motion_residual,2,145.898,190.0,230.0,210.0,64.102,44.102,False,18.484,0.010016,0.787715,0.008483,0.50444,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,0.0,0.0,0.0,90.967,80.42,87.891,False,stable_mask_roi,4.252318,4.432318
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,chrom,raw,1,89.209,190.0,230.0,210.0,120.791,100.791,False,114.861,0.028913,0.779545,0.001243,0.616428,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,1.0,0.0,0.967,90.967,80.42,87.891,False,motion_locked_peak,6.897939,5.247939
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,chrom,raw,2,133.154,190.0,230.0,210.0,76.846,56.846,False,38.361,0.009657,0.779545,0.005705,1.845692,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,0.0,0.0,0.0,90.967,80.42,87.891,False,stable_mask_roi,4.743507,4.743507
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,chrom,bg_motion_residual,1,89.209,190.0,230.0,210.0,120.791,100.791,False,114.514,0.028998,0.779451,0.001246,0.609959,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,1.0,0.0,0.967,90.967,80.42,87.891,False,motion_locked_peak,6.897927,5.427927
3.mp4,7,35.0,54.933,animal_full,Animal full mask,mask,chrom,bg_motion_residual,2,133.154,190.0,230.0,210.0,76.846,56.846,False,37.838,0.009582,0.779451,0.005499,1.84596,0.9677,0.004541,0.04304,0.088889,1.0,0.20795,0.005338,0.0,0.0,0.0,90.967,80.42,87.891,False,stable_mask_roi,4.72624,4.90624
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,green,raw,1,90.527,190.0,230.0,210.0,119.473,99.473,False,24.86,0.019966,0.843517,0.028608,0.38088,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,1.0,0.0,0.967,90.527,80.42,87.891,False,motion_locked_peak,4.639377,3.169377
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,green,raw,2,86.133,190.0,230.0,210.0,123.867,103.867,False,22.458,0.018036,0.843517,0.008866,0.421628,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,0.0,0.0,0.967,90.527,80.42,87.891,False,motion_locked_peak,4.249146,2.819109
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,green,bg_motion_residual,1,90.527,190.0,230.0,210.0,119.473,99.473,False,24.676,0.019834,0.843946,0.02971,0.380116,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,1.0,0.0,0.967,90.527,80.42,87.891,False,motion_locked_peak,4.627948,3.337948
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,green,bg_motion_residual,2,86.133,190.0,230.0,210.0,123.867,103.867,False,22.554,0.018128,0.843946,0.008875,0.415886,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,0.0,0.0,0.967,90.527,80.42,87.891,False,motion_locked_peak,4.256718,3.006681
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,chrom,raw,1,87.451,190.0,230.0,210.0,122.549,102.549,False,42.593,0.025337,0.810927,0.001483,0.552733,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,1.0,0.0,0.967,90.527,80.42,87.891,False,motion_locked_peak,5.332202,3.862202
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,chrom,raw,2,134.033,190.0,230.0,210.0,75.967,55.967,False,12.973,0.007717,0.810927,0.007789,1.814707,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,0.0,0.0,0.0,90.527,80.42,87.891,False,stable_mask_roi,3.104805,3.284805
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,chrom,bg_motion_residual,1,87.451,190.0,230.0,210.0,122.549,102.549,False,42.701,0.025358,0.810812,0.001474,0.551281,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,1.0,0.0,0.967,90.527,80.42,87.891,False,motion_locked_peak,5.335708,4.045708
3.mp4,7,35.0,54.933,animal_non_face,Animal mask excluding face,mask_body,chrom,bg_motion_residual,2,134.033,190.0,230.0,210.0,75.967,55.967,False,12.971,0.007703,0.810812,0.007725,1.814777,0.3066,0.004541,0.100373,0.077428,1.0,0.20795,0.005338,0.0,0.0,0.0,90.527,80.42,87.891,False,stable_mask_roi,3.104101,3.464101
3.mp4,7,35.0,54.933,animal_face_intersection,Animal mask inside face box,mask_face,green,raw,1,90.527,190.0,230.0,210.0,119.473,99.473,False,118.076,0.046605,0.752778,0.004935,0.060765,0.6433,0.004541,0.042295,0.107576,1.0,0.20795,0.005338,1.0,0.0,0.967,89.648,80.42,87.891,False,motion_locked_peak,7.168588,5.518588
3.mp4,7,35.0,54.933,animal_face_intersection,Animal mask inside face box,mask_face,green,raw,2,145.898,190.0,230.0,210.0,64.102,44.102,False,31.354,0.012376,0.752778,0.005473,0.228832,0.6433,0.004541,0.042295,0.107576,1.0,0.20795,0.005338,0.0,0.0,0.0,89.648,80.42,87.891,False,stable_mask_roi,4.761376,4.761376
3.mp4,7,35.0,54.933,animal_face_intersection,Animal mask inside face box,mask_face,green,bg_motion_residual,1,90.527,190.0,230.0,210.0,119.473,99.473,False,115.568,0.046501,0.753766,0.005147,0.061137,0.6433,0.004541,0.042295,0.107576,1.0,0.20795,0.005338,1.0,0.0,0.967,89.648,80.42,87.891,False,motion_locked_peak,7.143414,5.673414
