frame_index,time_sec,roi,label,kind,center_x,center_y,confidence,r,g,b,mask_pixels,mask_confidence,center_motion_px
48,9.6,throat,Throat,body,,,,,,,0,0.8891063332557678,
48,9.6,upper_body,Upper body,body,,,,,,,0,0.8891063332557678,
48,9.6,mouth_artifact,Mouth artifact,artifact,336.6244790047362,368.02435376255903,0.7063232660293579,104.67296786389414,84.39319470699432,71.73724007561437,529,0.8891063332557678,6.325219252101293
48,9.6,front_paw_artifact,Front paw artifact,artifact,347.0693755447907,542.4847554110961,0.7826798558235168,,,,0,0.8891063332557678,4.020679265764941
49,9.8,eyes,Eyes,face,340.7948788715867,320.96875,0.899832546710968,144.57413249211356,108.97476340694006,87.1198738170347,317,0.8893553614616394,1.5047200976965305
49,9.8,nose,Nose bridge,face,337.65625,336.90625,0.8819741010665894,50.46485260770975,37.7891156462585,31.476190476190474,441,0.8893553614616394,7.290866771601988
49,9.8,earbases,Ear bases,face,342.937256518407,291.83670140263206,0.5992050766944885,195.83931947069942,162.33081285444234,138.50850661625708,529,0.8893553614616394,4.065833875785925
49,9.8,neck,Neck,body,353.59375,405.96875,0.6965709328651428,113.8800792864222,102.64618434093161,88.25272547076314,1009,0.8893553614616394,3.5159374861123456
49,9.8,throat,Throat,body,,,,,,,0,0.8893553614616394,
49,9.8,upper_body,Upper body,body,,,,,,,0,0.8893553614616394,
49,9.8,mouth_artifact,Mouth artifact,artifact,341.0983399789366,367.8104697935133,0.671692430973053,104.81285444234405,84.82608695652173,70.13232514177693,529,0.8893553614616394,4.478970681829509
49,9.8,front_paw_artifact,Front paw artifact,artifact,347.40832579947147,541.235701100024,0.7107305824756622,,,,0,0.8893553614616394,1.2942271621148709
50,10.0,eyes,Eyes,face,338.97078078675764,318.97585940808875,0.906378298997879,149.0788643533123,111.14511041009463,89.49211356466877,317,0.9002543687820435,2.7016562946469453
50,10.0,nose,Nose bridge,face,338.1953125,337.8984375,0.9444220662117004,52.7687074829932,39.27891156462585,35.44897959183673,441,0.9002543687820435,1.1291697897404536
50,10.0,earbases,Ear bases,face,332.8504908320286,289.553748575353,0.5833354294300079,205.46502835538752,173.70510396975425,151.9546313799622,529,0.9002543687820435,10.34189129818541
50,10.0,neck,Neck,body,348.9765625,402.5859375,0.6642987132072449,117.05054509415262,104.73141724479683,89.88701684836472,1009,0.9002543687820435,5.7237960149111275
50,10.0,throat,Throat,body,,,,,,,0,0.9002543687820435,
50,10.0,upper_body,Upper body,body,,,,,,,0,0.9002543687820435,
50,10.0,mouth_artifact,Mouth artifact,artifact,332.738342996564,367.87638906644787,0.7185793519020081,104.99243856332703,84.72589792060492,71.32136105860114,529,0.9002543687820435,8.360256867813574
50,10.0,front_paw_artifact,Front paw artifact,artifact,343.9956347802805,542.7421875,0.7157237231731415,,,,0,0.9002543687820435,3.7304103347727344
51,10.2,eyes,Eyes,face,339.03015536956565,318.0988505093167,0.9002874195575714,150.34069400630915,110.61198738170347,89.0031545741325,317,0.9081535339355469,0.8790164672001078
51,10.2,nose,Nose bridge,face,332.7734375,337.2421875,0.921190083026886,44.61904761904762,31.458049886621314,28.192743764172334,441,0.9081535339355469,5.461446015308125
51,10.2,earbases,Ear bases,face,336.15067945967445,288.4952656407121,0.5580666661262512,203.0907372400756,172.08506616257088,150.9508506616257,529,0.9081535339355469,3.4657800133547285
51,10.2,neck,Neck,body,354.5859375,402.6796875,0.6929484605789185,114.51536174430129,103.61645193260654,88.75619425173439,1009,0.9081535339355469,5.610158371483376
51,10.2,throat,Throat,body,,,,,,,0,0.9081535339355469,
51,10.2,upper_body,Upper body,body,,,,,,,0,0.9081535339355469,
51,10.2,mouth_artifact,Mouth artifact,artifact,332.61137753738547,365.77821222378196,0.7190731763839722,103.05293005671078,83.27788279773156,69.82986767485822,529,0.9081535339355469,2.1020148170086443
51,10.2,front_paw_artifact,Front paw artifact,artifact,345.482361427464,541.5186970748827,0.7279143035411835,,,,0,0.9081535339355469,1.9254311059602538
52,10.4,eyes,Eyes,face,337.5765591441961,315.8539064897003,0.9036382734775543,151.92429022082018,112.60567823343848,90.48580441640378,317,0.9017181396484375,2.6744561386607373
52,10.4,nose,Nose bridge,face,337.28125,334.90625,0.9706106781959534,46.98866213151928,33.859410430839006,30.219954648526077,441,0.9017181396484375,5.077103262595956
52,10.4,earbases,Ear bases,face,328.15743934825093,286.7327861710806,0.579788014292717,208.1304347826087,176.7202268431002,155.5500945179584,529,0.9017181396484375,8.185244123405385
52,10.4,neck,Neck,body,348.15625,400.15625,0.6484812498092651,119.2804757185332,106.67096134786918,91.0426164519326,1009,0.9017181396484375,6.907142546962709
52,10.4,throat,Throat,body,,,,,,,0,0.9017181396484375,
52,10.4,upper_body,Upper body,body,,,,,,,0,0.9017181396484375,
52,10.4,mouth_artifact,Mouth artifact,artifact,332.0508221833587,364.98818707641584,0.6765275001525879,105.80718336483932,85.58790170132325,72.58412098298676,529,0.9017181396484375,0.968690888983124
52,10.4,front_paw_artifact,Front paw artifact,artifact,345.2051819850677,544.1369803643151,0.7557099163532257,,,,0,0.9017181396484375,2.632913942195714
53,10.6,eyes,Eyes,face,340.5132652596463,315.53054778829556,0.9055047929286957,150.93375394321765,112.36908517350157,90.66876971608833,317,0.8978210687637329,2.9544548834424127
53,10.6,nose,Nose bridge,face,336.84375,334.5703125,0.9341923594474792,41.904761904761905,29.947845804988663,26.36281179138322,441,0.8978210687637329,0.5515979096282454
53,10.6,earbases,Ear bases,face,331.8038281468273,288.9088347361004,0.5603350102901459,204.4196597353497,171.91304347826087,149.20793950850663,529,0.8978210687637329,4.246332373673543
53,10.6,neck,Neck,body,353.15625,399.6328125,0.7207776308059692,117.37958374628344,106.07433102081269,90.57185332011893,1009,0.8978210687637329,5.027324021425937
53,10.6,throat,Throat,body,,,,,,,0,0.8978210687637329,
53,10.6,upper_body,Upper body,body,,,,,,,0,0.8978210687637329,
53,10.6,mouth_artifact,Mouth artifact,artifact,335.4277877036531,364.4250024774334,0.6625711917877197,104.7977315689981,84.97920604914934,71.20793950850661,529,0.8978210687637329,3.423605266059185
53,10.6,front_paw_artifact,Front paw artifact,artifact,349.1228026276282,543.2488628184709,0.7886897623538971,,,,0,0.8978210687637329,4.017026795311695
54,10.8,eyes,Eyes,face,338.2833406467719,315.15544891575286,0.8999507129192352,151.20504731861197,112.22712933753944,90.94637223974763,317,0.8979771733283997,2.26125251647973
54,10.8,nose,Nose bridge,face,337.8359375,333.890625,0.9512345790863036,49.229024943310655,35.6281179138322,31.700680272108844,441,0.8979771733283997,1.2026683386588757
54,10.8,earbases,Ear bases,face,328.89417347292516,286.54783378767564,0.6176589727401733,205.81285444234405,174.2930056710775,152.54253308128546,529,0.8979771733283997,3.747054283009946
54,10.8,neck,Neck,body,353.8203125,398.015625,0.6923307180404663,116.97324083250743,105.22299306243806,89.97621407333995,1009,0.8979771733283997,1.7482203562659084
54,10.8,throat,Throat,body,,,,,,,0,0.8979771733283997,
54,10.8,upper_body,Upper body,body,,,,,,,0,0.8979771733283997,
54,10.8,mouth_artifact,Mouth artifact,artifact,331.0305089329765,361.7987969201216,0.6814267635345459,104.73534971644612,84.36862003780719,71.57277882797732,529,0.8979771733283997,5.1218176672250415
54,10.8,front_paw_artifact,Front paw artifact,artifact,347.0457660033328,539.5719038348668,0.7658165097236633,,,,0,0.8979771733283997,4.223044932956691
55,11.0,eyes,Eyes,face,337.97332054833475,311.6953125,0.8994202315807343,149.0,111.01261829652996,89.99053627760253,317,0.8864561319351196,3.473997190133289
55,11.0,nose,Nose bridge,face,337.1484375,327.5859375,0.8692566156387329,65.82086167800453,49.95918367346939,43.82312925170068,441,0.8864561319351196,6.342061236116871
55,11.0,earbases,Ear bases,face,335.97949830154334,280.4405972170285,0.6334679424762726,203.4725897920605,173.42911153119093,152.55954631379961,529,0.8864561319351196,9.354152364425298
55,11.0,neck,Neck,body,353.0390625,385.8515625,0.7240230441093445,122.46184340931616,108.31119920713577,90.81863230921705,1009,0.8864561319351196,12.189124991828013
55,11.0,throat,Throat,body,,,,,,,0,0.8864561319351196,
55,11.0,upper_body,Upper body,body,,,,,,,0,0.8864561319351196,
55,11.0,mouth_artifact,Mouth artifact,artifact,334.8796811093957,358.3933728816811,0.7044294774532318,105.06238185255198,84.94896030245746,71.68241965973534,529,0.8864561319351196,5.139361762447564
55,11.0,front_paw_artifact,Front paw artifact,artifact,353.82277772515704,534.1640625,0.8015778958797455,,,,0,0.8864561319351196,8.670215440278126
56,11.2,eyes,Eyes,face,336.1297566451335,305.86426622365775,0.8819322884082794,148.8832807570978,111.34069400630915,91.03785488958991,317,0.8864785432815552,6.115539922364289
56,11.2,nose,Nose bridge,face,332.8359375,324.5546875,0.9186326861381532,42.56689342403628,30.285714285714285,27.231292517006803,441,0.8864785432815552,5.271255335543897
56,11.2,earbases,Ear bases,face,337.9078111599916,276.80296345448335,0.6262757480144501,196.38374291115312,163.17958412098298,141.8695652173913,529,0.8864785432815552,4.117131267091819
56,11.2,neck,Neck,body,348.8203125,388.4921875,0.7323188781738281,116.49554013875124,105.22299306243806,89.87215064420218,1009,0.8864785432815552,4.977022398294486
56,11.2,throat,Throat,body,,,,,,,0,0.8864785432815552,
56,11.2,upper_body,Upper body,body,,,,,,,0,0.8864785432815552,
56,11.2,mouth_artifact,Mouth artifact,artifact,330.8062502842081,350.853068555857,0.747857928276062,103.07750472589792,83.05293005671078,70.5538752362949,529,0.8864785432815552,8.57024083755117
56,11.2,front_paw_artifact,Front paw artifact,artifact,354.20656301939067,527.0234375,0.7848783731460571,,,,0,0.8864785432815552,7.150931166127597
57,11.4,eyes,Eyes,face,334.6894450083824,304.2734375,0.9201216697692871,150.82649842271294,112.2429022082019,91.17034700315457,317,0.8888515830039978,2.145980810486253
57,11.4,nose,Nose bridge,face,329.46875,319.4140625,0.955382525920868,56.17233560090703,41.1859410430839,35.40589569160998,441,0.8888515830039978,6.145240194718287
57,11.4,earbases,Ear bases,face,328.99424421085774,279.42570492130346,0.538637101650238,198.14933837429112,165.13610586011342,141.8922495274102,529,0.8888515830039978,9.291418005798084
57,11.4,neck,Neck,body,349.71875,379.9765625,0.7043131589889526,119.14172447968285,106.81466798810703,89.56888007928642,1009,0.8888515830039978,8.56288847772942
57,11.4,throat,Throat,body,,,,,,,0,0.8888515830039978,
57,11.4,upper_body,Upper body,body,,,,,,,0,0.8888515830039978,
57,11.4,mouth_artifact,Mouth artifact,artifact,330.43686860359765,346.77480043769947,0.686884194612503,103.6257088846881,83.71455576559546,71.52362948960302,529,0.8888515830039978,4.094961986337717
57,11.4,front_paw_artifact,Front paw artifact,artifact,352.3391243530913,521.2890625,0.7939327657222748,,,,0,0.8888515830039978,6.030786334551661
58,11.6,eyes,Eyes,face,327.79637651126984,302.046875,0.9270988702774048,155.403785488959,115.70977917981072,94.37539432176656,317,0.8911656141281128,7.2437541283709885
58,11.6,nose,Nose bridge,face,323.453125,317.328125,0.9286051392555236,64.70068027210884,47.93877551020408,41.791383219954646,441,0.8911656141281128,6.3670149516497325
58,11.6,earbases,Ear bases,face,321.12878545789675,282.6146907178264,0.542465329170227,192.00567107750473,155.56521739130434,130.78449905482043,529,0.8911656141281128,8.487347748558191
58,11.6,neck,Neck,body,343.828125,378.453125,0.8016475439071655,120.08523290386522,107.39345887016849,90.36372646184341,1009,0.8911656141281128,6.084432981554752
58,11.6,throat,Throat,body,,,,,,,0,0.8911656141281128,
58,11.6,upper_body,Upper body,body,,,,,,,0,0.8911656141281128,
58,11.6,mouth_artifact,Mouth artifact,artifact,325.6834436605183,344.9925114382163,0.7284514605998993,107.09073724007561,86.35349716446125,73.92249527410208,529,0.8911656141281128,5.076573920191392
58,11.6,front_paw_artifact,Front paw artifact,artifact,347.4830294676264,518.4830748057553,0.821914792060852,,,,0,0.8911656141281128,5.608495741006723
59,11.8,eyes,Eyes,face,329.3316370251915,302.1015625,0.9121431708335876,154.0378548895899,116.03470031545741,95.11041009463722,317,0.8913008570671082,1.536234216603486
59,11.8,nose,Nose bridge,face,328.8828125,316.3984375,0.886163055896759,76.6077097505669,57.723356009070294,50.142857142857146,441,0.8913008570671082,5.508704493373419
59,11.8,earbases,Ear bases,face,326.95694520705416,282.9506214921831,0.5509108304977417,185.31379962192815,147.91304347826087,123.96219281663517,529,0.8913008570671082,5.837833120847015
59,11.8,neck,Neck,body,343.1796875,373.5859375,0.8026319146156311,123.21704658077304,109.52626362735381,91.05946481665015,1009,0.8913008570671082,4.910191987240672
59,11.8,throat,Throat,body,,,,,,,0,0.8913008570671082,
59,11.8,upper_body,Upper body,body,,,,,,,0,0.8913008570671082,
59,11.8,mouth_artifact,Mouth artifact,artifact,324.18725319966813,344.7146384645528,0.7495325207710266,108.27788279773156,87.50094517958412,75.27977315689981,529,0.8913008570671082,1.521775044029727
59,11.8,front_paw_artifact,Front paw artifact,artifact,345.85100179583156,516.5546875,0.8476442396640778,,,,0,0.8913008570671082,2.5263000460163925
60,12.0,eyes,Eyes,face,326.41442653336463,302.6953125,0.910109132528305,154.69085173501577,114.93690851735016,94.30914826498423,317,0.8987913727760315,2.97702134962531
60,12.0,nose,Nose bridge,face,326.1640625,317.3671875,0.956886887550354,60.53514739229025,44.63718820861678,39.36734693877551,441,0.8987913727760315,2.8861874722547043
60,12.0,earbases,Ear bases,face,247.9140625,297.8046875,0.5131797790527344,163.83204633204633,135.84942084942085,122.25868725868726,518,0.8987913727760315,80.42649180217737
60,12.0,neck,Neck,body,345.7265625,376.0546875,0.8187701106071472,118.62636273538156,105.83647175421208,90.9197224975223,1009,0.8987913727760315,3.5470126625267353
60,12.0,throat,Throat,body,,,,,,,0,0.8987913727760315,
60,12.0,upper_body,Upper body,body,,,,,,,0,0.8987913727760315,
60,12.0,mouth_artifact,Mouth artifact,artifact,326.41213183496933,343.750921153748,0.7503098547458649,109.09640831758034,86.26275992438563,75.93761814744802,529,0.8987913727760315,2.42463110533636
60,12.0,front_paw_artifact,Front paw artifact,artifact,347.27381639817384,512.9921875,0.7924489676952362,,,,0,0.8987913727760315,3.8361188254065324
61,12.2,eyes,Eyes,face,,,,,,,0,0.9015608429908752,
61,12.2,nose,Nose bridge,face,,,,,,,0,0.9015608429908752,
61,12.2,earbases,Ear bases,face,,,,,,,0,0.9015608429908752,
61,12.2,neck,Neck,body,,,,,,,0,0.9015608429908752,
61,12.2,throat,Throat,body,,,,,,,0,0.9015608429908752,
61,12.2,upper_body,Upper body,body,,,,,,,0,0.9015608429908752,
61,12.2,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9015608429908752,
61,12.2,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9015608429908752,
62,12.4,eyes,Eyes,face,,,,,,,0,0.9115031361579895,
62,12.4,nose,Nose bridge,face,,,,,,,0,0.9115031361579895,
62,12.4,earbases,Ear bases,face,,,,,,,0,0.9115031361579895,
62,12.4,neck,Neck,body,,,,,,,0,0.9115031361579895,
62,12.4,throat,Throat,body,,,,,,,0,0.9115031361579895,
62,12.4,upper_body,Upper body,body,,,,,,,0,0.9115031361579895,
62,12.4,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9115031361579895,
62,12.4,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9115031361579895,
63,12.6,eyes,Eyes,face,,,,,,,0,0.9166682362556458,
63,12.6,nose,Nose bridge,face,,,,,,,0,0.9166682362556458,
63,12.6,earbases,Ear bases,face,,,,,,,0,0.9166682362556458,
63,12.6,neck,Neck,body,,,,,,,0,0.9166682362556458,
63,12.6,throat,Throat,body,,,,,,,0,0.9166682362556458,
63,12.6,upper_body,Upper body,body,,,,,,,0,0.9166682362556458,
63,12.6,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9166682362556458,
63,12.6,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9166682362556458,
64,12.8,eyes,Eyes,face,,,,,,,0,0.9026932120323181,
64,12.8,nose,Nose bridge,face,,,,,,,0,0.9026932120323181,
64,12.8,earbases,Ear bases,face,,,,,,,0,0.9026932120323181,
64,12.8,neck,Neck,body,,,,,,,0,0.9026932120323181,
64,12.8,throat,Throat,body,,,,,,,0,0.9026932120323181,
64,12.8,upper_body,Upper body,body,,,,,,,0,0.9026932120323181,
64,12.8,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9026932120323181,
64,12.8,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9026932120323181,
65,13.0,eyes,Eyes,face,,,,,,,0,0.8982757329940796,
65,13.0,nose,Nose bridge,face,,,,,,,0,0.8982757329940796,
65,13.0,earbases,Ear bases,face,,,,,,,0,0.8982757329940796,
65,13.0,neck,Neck,body,,,,,,,0,0.8982757329940796,
65,13.0,throat,Throat,body,,,,,,,0,0.8982757329940796,
65,13.0,upper_body,Upper body,body,,,,,,,0,0.8982757329940796,
65,13.0,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.8982757329940796,
65,13.0,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.8982757329940796,
66,13.2,eyes,Eyes,face,,,,,,,0,0.9047347903251648,
66,13.2,nose,Nose bridge,face,,,,,,,0,0.9047347903251648,
66,13.2,earbases,Ear bases,face,,,,,,,0,0.9047347903251648,
66,13.2,neck,Neck,body,,,,,,,0,0.9047347903251648,
66,13.2,throat,Throat,body,,,,,,,0,0.9047347903251648,
66,13.2,upper_body,Upper body,body,,,,,,,0,0.9047347903251648,
66,13.2,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9047347903251648,
66,13.2,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9047347903251648,
67,13.4,eyes,Eyes,face,326.1313316756264,308.6445983132468,0.9058760106563568,142.85173501577287,103.70031545741325,80.74447949526814,317,0.9128702282905579,5.956017493776957
67,13.4,nose,Nose bridge,face,321.28125,325.1171875,0.8845142722129822,61.91156462585034,46.900226757369616,39.61451247165533,441,0.9128702282905579,9.159932200085121
67,13.4,earbases,Ear bases,face,324.7342898837631,277.8556642206809,0.5348612368106842,206.3459357277883,179.21928166351606,159.92438563327033,529,0.9128702282905579,79.36819807134266
67,13.4,neck,Neck,body,349.40625,372.1484375,0.7424410581588745,115.59762140733399,103.72547076313181,86.97026759167493,1009,0.9128702282905579,5.36645964860971
67,13.4,throat,Throat,body,,,,,,,0,0.9128702282905579,
67,13.4,upper_body,Upper body,body,,,,,,,0,0.9128702282905579,
67,13.4,mouth_artifact,Mouth artifact,artifact,321.7769041655873,352.530772325206,0.6767936944961548,108.3913043478261,88.4461247637051,76.20982986767486,529,0.9128702282905579,9.928299055727374
67,13.4,front_paw_artifact,Front paw artifact,artifact,351.17515495143437,501.50945157385775,0.8318151235580444,,,,0,0.9128702282905579,12.127393242435696
68,13.6,eyes,Eyes,face,324.8560213472142,310.06776186805615,0.9280321896076202,140.01892744479494,103.29968454258675,81.6372239747634,317,0.9025248289108276,1.9109712026853107
68,13.6,nose,Nose bridge,face,324.4921875,326.4453125,0.918878138065338,53.755102040816325,39.45578231292517,33.714285714285715,441,0.9025248289108276,3.474771308234723
68,13.6,earbases,Ear bases,face,321.57635027115526,277.4841572143298,0.5373834669589996,209.76370510396976,182.33459357277883,163.68620037807185,529,0.9025248289108276,3.1797169768150257
68,13.6,neck,Neck,body,347.8515625,373.1640625,0.7493143677711487,115.14965312190287,103.29732408325074,87.32210109018831,1009,0.9025248289108276,1.8570264842702837
68,13.6,throat,Throat,body,,,,,,,0,0.9025248289108276,
68,13.6,upper_body,Upper body,body,,,,,,,0,0.9025248289108276,
68,13.6,mouth_artifact,Mouth artifact,artifact,323.87156153304807,350.7248478087144,0.7193208932876587,107.30812854442344,87.15879017013232,75.765595463138,529,0.9025248289108276,2.7656740311039787
68,13.6,front_paw_artifact,Front paw artifact,artifact,348.62110235136817,501.7087292455927,0.7863010168075562,,,,0,0.9025248289108276,2.561815035157107
69,13.8,eyes,Eyes,face,320.52845800243796,305.8428333569687,0.9042371213436127,138.44479495268138,102.04416403785488,80.94321766561514,317,0.9259794354438782,6.0479604352914444
69,13.8,nose,Nose bridge,face,319.203125,322.453125,0.90847247838974,56.63945578231292,42.38095238095238,37.678004535147394,441,0.9259794354438782,6.626593632030147
69,13.8,earbases,Ear bases,face,323.94011813063906,272.1167511448935,0.5036670565605164,201.75425330812854,173.8015122873346,154.10964083175804,529,0.9259794354438782,5.864848370397162
69,13.8,neck,Neck,body,342.796875,369.640625,0.7806800603866577,115.15064420218037,104.18731417244797,87.400396432111,1009,0.9259794354438782,6.161532077256638
69,13.8,throat,Throat,body,,,,,,,0,0.9259794354438782,
69,13.8,upper_body,Upper body,body,,,,,,,0,0.9259794354438782,
69,13.8,mouth_artifact,Mouth artifact,artifact,316.21284979850435,347.0420197060046,0.7054363489151001,104.85066162570888,85.4366729678639,74.28166351606805,529,0.9259794354438782,8.498181468228747
69,13.8,front_paw_artifact,Front paw artifact,artifact,350.1454405514612,499.39449171515383,0.806585967540741,,,,0,0.9259794354438782,2.771155408048162
70,14.0,eyes,Eyes,face,308.8206425362668,301.02285589026667,0.9110783636569977,142.54258675078864,106.03785488958991,83.32492113564669,317,0.9065507650375366,12.66116605093827
70,14.0,nose,Nose bridge,face,308.265625,317.796875,0.9052855968475342,56.17006802721088,41.44897959183673,36.63718820861678,441,0.9065507650375366,11.88737020170988
70,14.0,earbases,Ear bases,face,319.7883088317798,264.92242765601424,0.493763267993927,200.20982986767487,173.5671077504726,154.31001890359167,529,0.9065507650375366,8.306371705909529
70,14.0,neck,Neck,body,336.953125,365.609375,0.6889027953147888,115.20515361744302,104.41526263627354,88.47274529236869,1009,0.9065507650375366,7.099323251197962
70,14.0,throat,Throat,body,,,,,,,0,0.9065507650375366,
70,14.0,upper_body,Upper body,body,,,,,,,0,0.9065507650375366,
70,14.0,mouth_artifact,Mouth artifact,artifact,305.75102549963395,344.2001969818425,0.6973263621330261,104.38185255198488,84.65217391304348,74.82797731568998,529,0.9065507650375366,10.840928191626363
70,14.0,front_paw_artifact,Front paw artifact,artifact,346.9258493337585,499.484375,0.8073199689388275,,,,0,0.9065507650375366,3.2208456364754863
71,14.2,eyes,Eyes,face,,,,,,,0,0.9111483693122864,
71,14.2,nose,Nose bridge,face,,,,,,,0,0.9111483693122864,
71,14.2,earbases,Ear bases,face,,,,,,,0,0.9111483693122864,
71,14.2,neck,Neck,body,,,,,,,0,0.9111483693122864,
71,14.2,throat,Throat,body,,,,,,,0,0.9111483693122864,
71,14.2,upper_body,Upper body,body,,,,,,,0,0.9111483693122864,
71,14.2,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9111483693122864,
71,14.2,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9111483693122864,
72,14.4,eyes,Eyes,face,,,,,,,0,0.9220759272575378,
72,14.4,nose,Nose bridge,face,,,,,,,0,0.9220759272575378,
72,14.4,earbases,Ear bases,face,,,,,,,0,0.9220759272575378,
72,14.4,neck,Neck,body,,,,,,,0,0.9220759272575378,
72,14.4,throat,Throat,body,,,,,,,0,0.9220759272575378,
72,14.4,upper_body,Upper body,body,,,,,,,0,0.9220759272575378,
72,14.4,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9220759272575378,
72,14.4,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9220759272575378,
73,14.6,eyes,Eyes,face,315.3573985477047,293.4270384965925,0.8876387476921082,138.62145110410094,104.54574132492114,83.82649842271293,317,0.9260029792785645,10.021258455459193
73,14.6,nose,Nose bridge,face,309.1953125,310.7421875,0.9021943807601928,43.36281179138322,32.18140589569161,27.58503401360544,441,0.9260029792785645,7.115682298298069
73,14.6,earbases,Ear bases,face,318.5303369629653,258.648767237847,0.5048420429229736,196.2476370510397,168.41209829867674,148.58790170132326,529,0.9260029792785645,6.398539541583463
73,14.6,neck,Neck,body,338.7265625,364.8828125,0.7045751214027405,113.34985133795837,104.37165510406344,91.0396432111001,1009,0.9260029792785645,1.9165003607650326
73,14.6,throat,Throat,body,,,,,,,0,0.9260029792785645,
73,14.6,upper_body,Upper body,body,,,,,,,0,0.9260029792785645,
73,14.6,mouth_artifact,Mouth artifact,artifact,307.68877436290813,336.4977513616611,0.6810159087181091,104.14555765595463,86.3194706994329,76.50472589792061,529,0.9260029792785645,7.942451711466212
73,14.6,front_paw_artifact,Front paw artifact,artifact,349.7873044612064,495.2617920016164,0.801606297492981,,,,0,0.9260029792785645,5.100797253825734
74,14.8,eyes,Eyes,face,305.813266920952,289.1065300413606,0.9017221629619598,145.3596214511041,109.79179810725552,88.3154574132492,317,0.9103763103485107,10.476509047412275
74,14.8,nose,Nose bridge,face,305.1171875,306.4921875,0.905899703502655,61.07256235827664,47.657596371882086,40.956916099773245,441,0.9103763103485107,5.890127631522512
74,14.8,earbases,Ear bases,face,309.3675737113758,256.7320570211128,0.5137375593185425,201.0,173.61625708884688,154.10018903591683,529,0.9103763103485107,9.361090132009823
74,14.8,neck,Neck,body,334.8359375,356.0234375,0.7029366493225098,117.98017839444995,106.87512388503468,91.36868186323092,1009,0.9103763103485107,9.676026471710895
74,14.8,throat,Throat,body,,,,,,,0,0.9103763103485107,
74,14.8,upper_body,Upper body,body,,,,,,,0,0.9103763103485107,
74,14.8,mouth_artifact,Mouth artifact,artifact,306.2640863943626,336.33336328700886,0.6489458680152893,108.10586011342156,89.8601134215501,78.5538752362949,529,0.9103763103485107,1.434140595201963
74,14.8,front_paw_artifact,Front paw artifact,artifact,347.88743638909824,494.7109375,0.8070745170116425,,,,0,0.9103763103485107,1.9781151061975912
75,15.0,eyes,Eyes,face,,,,,,,0,0.8915053606033325,
75,15.0,nose,Nose bridge,face,,,,,,,0,0.8915053606033325,
75,15.0,earbases,Ear bases,face,,,,,,,0,0.8915053606033325,
75,15.0,neck,Neck,body,,,,,,,0,0.8915053606033325,
75,15.0,throat,Throat,body,,,,,,,0,0.8915053606033325,
75,15.0,upper_body,Upper body,body,,,,,,,0,0.8915053606033325,
75,15.0,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.8915053606033325,
75,15.0,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.8915053606033325,
76,15.2,eyes,Eyes,face,,,,,,,0,0.9045012593269348,
76,15.2,nose,Nose bridge,face,,,,,,,0,0.9045012593269348,
76,15.2,earbases,Ear bases,face,,,,,,,0,0.9045012593269348,
76,15.2,neck,Neck,body,,,,,,,0,0.9045012593269348,
76,15.2,throat,Throat,body,,,,,,,0,0.9045012593269348,
76,15.2,upper_body,Upper body,body,,,,,,,0,0.9045012593269348,
76,15.2,mouth_artifact,Mouth artifact,artifact,,,,,,,0,0.9045012593269348,
76,15.2,front_paw_artifact,Front paw artifact,artifact,,,,,,,0,0.9045012593269348,
77,15.4,eyes,Eyes,face,303.4809381708182,289.1983481663701,0.889702707529068,141.85488958990535,106.44794952681389,86.40378548895899,317,0.9200425148010254,2.334135378846083
77,15.4,nose,Nose bridge,face,298.4609375,305.7890625,0.8930726647377014,50.48979591836735,38.12018140589569,32.92063492063492,441,0.9200425148010254,6.693283859819857
77,15.4,earbases,Ear bases,face,304.4997036076575,255.86072648205706,0.4987688809633255,202.80529300567107,176.531190926276,158.44423440453687,529,0.9200425148010254,4.945237734928987
77,15.4,neck,Neck,body,331.6015625,353.1328125,0.7658584713935852,116.15460852329039,107.53419226957384,91.86025768087215,1009,0.9200425148010254,4.337844456783807
77,15.4,throat,Throat,body,,,,,,,0,0.9200425148010254,
77,15.4,upper_body,Upper body,body,,,,,,,0,0.9200425148010254,
77,15.4,mouth_artifact,Mouth artifact,artifact,298.5214138483751,330.48164683933004,0.70334792137146,104.92249527410208,88.3062381852552,78.2703213610586,529,0.9200425148010254,9.7052338219346
