video,window_index,window_start_sec,window_end_sec,roi_id,roi_label,roi_kind,method,preprocess,peak_rank,peak_bpm,bpm_min,bpm_max,bpm_target,target_abs_error,range_error,within_range,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,roi_motion,color_cv,motion_coherence,bg_motion_coherence,box_motion_coherence,motion_peak_bpm,bg_motion_peak_bpm,box_motion_peak_bpm,bg_motion_global_peak_bpm,box_motion_global_peak_bpm,artifact_100bpm,quality_score,artifact_state,keypoint_source,motion_aware_score,pet_state_keypoint_score
5.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,bg_motion_residual,2,93.164,130.0,140.0,135.0,41.836,36.836,False,4.619,0.008452,0.882619,0.0838,0.051195,0.059,0.0,0.006904,0.131232,0.0,0.0,0.0,99.756,80.859,100.195,80.859,100.195,False,2.305782,stable_low_motion,face_box_pseudo_keypoint,2.514357,2.874357
5.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,raw,1,108.105,130.0,140.0,135.0,26.895,21.895,False,11.183,0.020437,0.907462,0.031654,0.207284,0.059,0.0,0.006904,0.131232,0.0,0.0,0.0,99.756,80.859,100.195,80.859,100.195,False,3.694199,stable_low_motion,face_box_pseudo_keypoint,3.652774,4.012774
5.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,raw,2,96.68,130.0,140.0,135.0,38.32,33.32,False,7.965,0.014555,0.907462,0.122039,0.291039,0.059,0.0,0.006904,0.131232,1.0,0.0,1.0,99.756,80.859,100.195,80.859,100.195,True,2.972619,100bpm_artifact,face_box_pseudo_keypoint,1.031194,0.541194
5.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,bg_motion_residual,1,106.787,130.0,140.0,135.0,28.213,23.213,False,9.158,0.017578,0.919774,0.001909,0.112013,0.059,0.0,0.006904,0.131232,0.0,0.0,0.0,99.756,80.859,100.195,80.859,100.195,False,3.415295,stable_low_motion,face_box_pseudo_keypoint,3.62387,3.98387
5.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,bg_motion_residual,2,97.119,130.0,140.0,135.0,37.881,32.881,False,5.358,0.010284,0.919774,0.185178,0.191464,0.059,0.0,0.006904,0.131232,1.0,0.0,1.0,99.756,80.859,100.195,80.859,100.195,True,2.464564,100bpm_artifact,face_box_pseudo_keypoint,0.77314,0.28314
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,raw,1,98.438,130.0,140.0,135.0,36.562,31.562,False,42.188,0.028207,0.809292,0.065276,0.022216,0.0446,0.0,0.003524,0.038346,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,5.369641,100bpm_artifact,,3.568494,2.918494
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,raw,2,192.48,130.0,140.0,135.0,57.48,52.48,False,5.788,0.00387,0.809292,0.041371,6.102213,0.0446,0.0,0.003524,0.038346,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,1.984635,stable_low_motion,,2.083489,2.283489
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,bg_motion_residual,1,98.438,130.0,140.0,135.0,36.562,31.562,False,42.085,0.028162,0.808905,0.061018,0.023231,0.0446,0.0,0.003524,0.038346,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,5.365581,100bpm_artifact,,3.814435,3.164435
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,bg_motion_residual,2,192.48,130.0,140.0,135.0,57.48,52.48,False,5.861,0.003922,0.808905,0.04079,6.054232,0.0446,0.0,0.003524,0.038346,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,1.999415,stable_low_motion,,2.348269,2.548269
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,raw,1,97.559,130.0,140.0,135.0,37.441,32.441,False,18.639,0.023258,0.855081,0.076307,0.062665,0.0446,0.0,0.003524,0.038346,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,4.361967,100bpm_artifact,,2.560821,1.910821
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,raw,2,105.469,130.0,140.0,135.0,29.531,24.531,False,9.925,0.012384,0.855081,0.027813,0.117688,0.0446,0.0,0.003524,0.038346,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,3.170021,stable_low_motion,,3.268875,3.468875
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,bg_motion_residual,1,97.119,130.0,140.0,135.0,37.881,32.881,False,17.294,0.021057,0.869065,0.049925,0.070725,0.0446,0.0,0.003524,0.038346,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,4.205068,100bpm_artifact,,2.653922,2.003922
5.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,bg_motion_residual,2,105.469,130.0,140.0,135.0,29.531,24.531,False,10.134,0.012339,0.869065,0.010663,0.120697,0.0446,0.0,0.003524,0.038346,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,3.166756,stable_low_motion,,3.51561,3.71561
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,raw,1,90.527,130.0,140.0,135.0,44.473,39.473,False,39.889,0.023315,0.826803,0.004359,0.019982,0.0538,0.0,0.002769,0.043429,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,5.168055,stable_low_motion,,5.27144,5.47144
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,raw,2,97.559,130.0,140.0,135.0,37.441,32.441,False,31.535,0.018432,0.826803,0.021672,0.025276,0.0538,0.0,0.002769,0.043429,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,4.575874,100bpm_artifact,,2.779259,2.129259
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,bg_motion_residual,1,90.527,130.0,140.0,135.0,44.473,39.473,False,39.043,0.022692,0.82436,0.005289,0.021691,0.0538,0.0,0.002769,0.043429,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,5.132989,stable_low_motion,,5.486373,5.686373
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,bg_motion_residual,2,97.559,130.0,140.0,135.0,37.441,32.441,False,31.28,0.01818,0.82436,0.026499,0.027074,0.0538,0.0,0.002769,0.043429,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,4.56374,100bpm_artifact,,3.017125,2.367125
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,raw,1,102.832,130.0,140.0,135.0,32.168,27.168,False,19.937,0.024649,0.88004,0.060765,0.094353,0.0538,0.0,0.002769,0.043429,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,4.429964,100bpm_artifact,,2.633349,1.983349
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,raw,2,141.504,130.0,140.0,135.0,6.504,1.504,False,6.821,0.008433,0.88004,0.056465,0.275777,0.0538,0.0,0.002769,0.043429,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,2.60605,stable_low_motion,,2.709435,2.909435
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,bg_motion_residual,1,103.271,130.0,140.0,135.0,31.729,26.729,False,23.489,0.023126,0.868961,0.044387,0.066682,0.0538,0.0,0.002769,0.043429,1.0,0.0,1.0,99.316,80.859,100.195,80.859,100.195,True,4.571852,100bpm_artifact,,3.025237,2.375237
5.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,bg_motion_residual,2,141.943,130.0,140.0,135.0,6.943,1.943,False,11.53,0.011352,0.868961,0.035035,0.135845,0.0538,0.0,0.002769,0.043429,0.0,0.0,0.0,99.316,80.859,100.195,80.859,100.195,False,3.260632,stable_low_motion,,3.614017,3.814017
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,raw,1,97.119,130.0,140.0,135.0,37.881,32.881,False,30.824,0.020262,0.842568,0.042481,0.10899,0.0497,0.0,0.002354,0.133946,0.0,0.0,1.0,81.299,80.859,100.195,80.859,100.195,True,4.792416,100bpm_artifact,,2.998295,2.348295
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,raw,2,89.648,130.0,140.0,135.0,45.352,40.352,False,29.115,0.019139,0.842568,0.021358,0.115385,0.0497,0.0,0.002354,0.133946,0.0,0.0,0.0,81.299,80.859,100.195,80.859,100.195,False,4.47694,stable_low_motion,,4.582819,4.782819
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,bg_motion_residual,1,97.119,130.0,140.0,135.0,37.881,32.881,False,20.393,0.019391,0.845607,0.052686,0.228601,0.0497,0.0,0.002354,0.133946,0.0,0.0,1.0,81.299,80.859,100.195,80.859,100.195,True,4.32729,100bpm_artifact,,2.783169,2.133169
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,bg_motion_residual,2,89.648,130.0,140.0,135.0,45.352,40.352,False,19.73,0.018761,0.845607,0.022855,0.236283,0.0497,0.0,0.002354,0.133946,0.0,0.0,0.0,81.299,80.859,100.195,80.859,100.195,False,4.048467,stable_low_motion,,4.404346,4.604346
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,raw,1,120.85,130.0,140.0,135.0,14.15,9.15,False,17.43,0.018,0.864372,0.008629,0.542625,0.0497,0.0,0.002354,0.133946,0.0,0.0,0.0,81.299,80.859,100.195,80.859,100.195,False,4.040749,stable_low_motion,,4.146627,4.346627
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,raw,2,105.029,130.0,140.0,135.0,29.971,24.971,False,14.338,0.014806,0.864372,0.023298,0.659645,0.0497,0.0,0.002354,0.133946,0.0,0.0,0.0,81.299,80.859,100.195,80.859,100.195,False,3.506839,stable_low_motion,,3.612717,3.812717
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,bg_motion_residual,1,104.59,130.0,140.0,135.0,30.41,25.41,False,10.102,0.014562,0.89533,0.042632,0.592077,0.0497,0.0,0.002354,0.133946,0.0,0.0,0.0,81.299,80.859,100.195,80.859,100.195,True,3.3564,100bpm_artifact,,3.162278,2.512278
5.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,bg_motion_residual,2,139.746,130.0,140.0,135.0,4.746,0.0,True,8.247,0.011888,0.89533,0.012807,0.725257,0.0497,0.0,0.002354,0.133946,0.0,0.0,0.0,81.299,80.859,100.195,80.859,100.195,False,2.816522,stable_low_motion,,3.172401,3.372401
5.mp4,1,5.0,24.933,face_full,Face full,face,green,raw,1,82.178,130.0,140.0,135.0,52.822,47.822,False,16.845,0.024489,0.881794,0.021069,0.61924,0.0734,0.0,0.011283,0.134382,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,4.166375,stable_low_motion,,4.098677,4.298677
5.mp4,1,5.0,24.933,face_full,Face full,face,green,raw,2,96.68,130.0,140.0,135.0,38.32,33.32,False,9.035,0.013135,0.881794,0.092322,1.154488,0.0734,0.0,0.011283,0.134382,1.0,0.0,1.0,100.195,112.939,100.195,112.939,100.195,True,2.920454,100bpm_artifact,,0.952757,0.302757
5.mp4,1,5.0,24.933,face_full,Face full,face,green,bg_motion_residual,1,82.178,130.0,140.0,135.0,52.822,47.822,False,17.477,0.024592,0.880682,0.021105,0.624144,0.0734,0.0,0.011283,0.134382,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,4.205967,stable_low_motion,,4.38827,4.58827
5.mp4,1,5.0,24.933,face_full,Face full,face,green,bg_motion_residual,2,96.24,130.0,140.0,135.0,38.76,33.76,False,9.047,0.01273,0.880682,0.147653,1.205747,0.0734,0.0,0.011283,0.134382,1.0,0.0,1.0,100.195,112.939,100.195,112.939,100.195,True,2.909927,100bpm_artifact,,1.192229,0.542229
5.mp4,1,5.0,24.933,face_full,Face full,face,chrom,raw,1,94.482,130.0,140.0,135.0,40.518,35.518,False,6.499,0.010914,0.912817,0.040459,0.083959,0.0734,0.0,0.011283,0.134382,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.892335,stable_low_motion,,2.824637,3.024637
5.mp4,1,5.0,24.933,face_full,Face full,face,chrom,raw,2,110.742,130.0,140.0,135.0,24.258,19.258,False,6.387,0.010726,0.912817,0.031502,0.085428,0.0734,0.0,0.011283,0.134382,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,2.646803,motion_locked_peak,,1.413863,0.863863
5.mp4,1,5.0,24.933,face_full,Face full,face,chrom,bg_motion_residual,1,122.168,130.0,140.0,135.0,12.832,7.832,False,9.623,0.014976,0.905722,0.046545,0.061817,0.0734,0.0,0.011283,0.134382,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,3.422943,stable_low_motion,,3.605245,3.805245
5.mp4,1,5.0,24.933,face_full,Face full,face,chrom,bg_motion_residual,2,105.908,130.0,140.0,135.0,29.092,24.092,False,6.816,0.010607,0.905722,0.019319,0.087281,0.0734,0.0,0.011283,0.134382,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.707281,stable_low_motion,,2.889583,3.089583
5.mp4,1,5.0,24.933,upper_face,Upper face,face,green,raw,1,115.137,130.0,140.0,135.0,19.863,14.863,False,11.343,0.016078,0.883734,0.00159,0.338159,0.0768,0.0,0.012644,0.104439,0.0,0.863,0.0,99.756,112.939,100.195,112.939,100.195,False,3.588176,motion_locked_peak,,2.34707,1.79707
5.mp4,1,5.0,24.933,upper_face,Upper face,face,green,raw,2,110.303,130.0,140.0,135.0,24.697,19.697,False,11.087,0.015715,0.883734,0.003639,0.345967,0.0768,0.0,0.012644,0.104439,0.0,0.863,0.0,99.756,112.939,100.195,112.939,100.195,False,3.333259,motion_locked_peak,,2.092153,1.542153
5.mp4,1,5.0,24.933,upper_face,Upper face,face,green,bg_motion_residual,1,115.137,130.0,140.0,135.0,19.863,14.863,False,11.622,0.016041,0.883012,0.000966,0.339995,0.0768,0.0,0.012644,0.104439,0.0,0.863,0.0,99.756,112.939,100.195,112.939,100.195,False,3.610887,motion_locked_peak,,2.61978,2.06978
5.mp4,1,5.0,24.933,upper_face,Upper face,face,green,bg_motion_residual,2,110.303,130.0,140.0,135.0,24.697,19.697,False,11.44,0.01579,0.883012,0.004287,0.34541,0.0768,0.0,0.012644,0.104439,0.0,0.863,0.0,99.756,112.939,100.195,112.939,100.195,False,3.367093,motion_locked_peak,,2.375987,1.825987
5.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,raw,1,111.621,130.0,140.0,135.0,23.379,18.379,False,21.109,0.019646,0.875365,0.006056,0.297339,0.0768,0.0,0.012644,0.104439,0.0,0.863,0.0,99.756,112.939,100.195,112.939,100.195,False,4.327919,motion_locked_peak,,3.086813,2.536813
5.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,raw,2,127.002,130.0,140.0,135.0,7.998,2.998,False,15.089,0.014044,0.875365,0.000212,0.415948,0.0768,0.0,0.012644,0.104439,0.0,0.0,0.0,99.756,112.939,100.195,112.939,100.195,False,3.573633,stable_low_motion,,3.49777,3.69777
5.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,bg_motion_residual,1,111.621,130.0,140.0,135.0,23.379,18.379,False,23.144,0.020806,0.868148,0.00417,0.203108,0.0768,0.0,0.012644,0.104439,0.0,0.863,0.0,99.756,112.939,100.195,112.939,100.195,False,4.478603,motion_locked_peak,,3.487497,2.937497
5.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,bg_motion_residual,2,127.002,130.0,140.0,135.0,7.998,2.998,False,16.741,0.01505,0.868148,5.5e-05,0.280787,0.0768,0.0,0.012644,0.104439,0.0,0.0,0.0,99.756,112.939,100.195,112.939,100.195,False,3.744422,stable_low_motion,,3.918558,4.118558
5.mp4,1,5.0,24.933,lower_face,Lower face,face,green,raw,1,96.68,130.0,140.0,135.0,38.32,33.32,False,10.547,0.018825,0.918094,0.178225,0.248734,0.0749,0.0,0.011156,0.277248,1.0,0.0,1.0,100.195,112.939,100.195,112.939,100.195,True,3.610547,100bpm_artifact,,1.643611,0.993611
5.mp4,1,5.0,24.933,lower_face,Lower face,face,green,raw,2,112.061,130.0,140.0,135.0,22.939,17.939,False,7.033,0.012554,0.918094,0.056429,0.372971,0.0749,0.0,0.011156,0.277248,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,2.754283,motion_locked_peak,,1.522105,0.972105
5.mp4,1,5.0,24.933,lower_face,Lower face,face,green,bg_motion_residual,1,96.68,130.0,140.0,135.0,38.32,33.32,False,11.074,0.018807,0.917745,0.211804,0.254631,0.0749,0.0,0.011156,0.277248,1.0,0.0,1.0,100.195,112.939,100.195,112.939,100.195,True,3.662966,100bpm_artifact,,1.946031,1.296031
5.mp4,1,5.0,24.933,lower_face,Lower face,face,green,bg_motion_residual,2,112.061,130.0,140.0,135.0,22.939,17.939,False,7.144,0.012132,0.917745,0.056868,0.394705,0.0749,0.0,0.011156,0.277248,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,2.74925,motion_locked_peak,,1.767072,1.217072
5.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,raw,1,117.334,130.0,140.0,135.0,17.666,12.666,False,9.425,0.013645,0.899764,0.019225,0.189995,0.0749,0.0,0.011156,0.277248,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,3.336525,stable_low_motion,,3.269589,3.469589
5.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,raw,2,88.77,130.0,140.0,135.0,46.23,41.23,False,7.534,0.010907,0.899764,0.237733,0.237696,0.0749,0.0,0.011156,0.277248,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.836877,stable_low_motion,,2.769941,2.969941
5.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,bg_motion_residual,1,116.895,130.0,140.0,135.0,18.105,13.105,False,8.955,0.013517,0.901937,0.027264,0.186163,0.0749,0.0,0.011156,0.277248,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,3.283054,motion_locked_peak,,2.300876,1.750876
5.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,bg_motion_residual,2,111.621,130.0,140.0,135.0,23.379,18.379,False,7.39,0.011154,0.901937,0.034863,0.22561,0.0749,0.0,0.011156,0.277248,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,2.787876,motion_locked_peak,,1.805699,1.255699
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,raw,1,102.832,130.0,140.0,135.0,32.168,27.168,False,14.287,0.020084,0.89471,0.249936,0.371637,0.0763,0.0,0.013837,0.130937,1.0,0.0,1.0,99.316,112.939,100.195,112.939,100.195,True,3.96385,100bpm_artifact,face_box_pseudo_keypoint,1.980829,1.490829
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,raw,2,92.285,130.0,140.0,135.0,42.715,37.715,False,11.434,0.016073,0.89471,0.09854,0.46438,0.0763,0.0,0.013837,0.130937,0.0,0.0,0.0,99.316,112.939,100.195,112.939,100.195,False,3.358351,stable_low_motion,face_box_pseudo_keypoint,3.27533,3.63533
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,bg_motion_residual,1,102.832,130.0,140.0,135.0,32.168,27.168,False,13.688,0.019394,0.893849,0.239946,0.387109,0.0763,0.0,0.013837,0.130937,1.0,0.0,1.0,99.316,112.939,100.195,112.939,100.195,True,3.89845,100bpm_artifact,face_box_pseudo_keypoint,2.165429,1.675429
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,bg_motion_residual,2,92.285,130.0,140.0,135.0,42.715,37.715,False,11.505,0.016302,0.893849,0.097502,0.46053,0.0763,0.0,0.013837,0.130937,0.0,0.0,0.0,99.316,112.939,100.195,112.939,100.195,False,3.373325,stable_low_motion,face_box_pseudo_keypoint,3.540303,3.900303
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,raw,1,96.24,130.0,140.0,135.0,38.76,33.76,False,24.318,0.021622,0.852423,0.001877,0.015429,0.0763,0.0,0.013837,0.130937,1.0,0.0,1.0,99.316,112.939,100.195,112.939,100.195,True,4.603334,100bpm_artifact,face_box_pseudo_keypoint,2.620312,2.130312
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,raw,2,112.061,130.0,140.0,135.0,22.939,17.939,False,23.702,0.021074,0.852423,0.003008,0.01583,0.0763,0.0,0.013837,0.130937,0.0,0.863,0.0,99.316,112.939,100.195,112.939,100.195,False,4.342765,motion_locked_peak,face_box_pseudo_keypoint,3.094502,2.704502
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,bg_motion_residual,1,112.061,130.0,140.0,135.0,22.939,17.939,False,22.271,0.021457,0.852095,0.003406,0.002282,0.0763,0.0,0.013837,0.130937,0.0,0.863,0.0,99.316,112.939,100.195,112.939,100.195,False,4.513446,motion_locked_peak,face_box_pseudo_keypoint,3.515182,3.125182
5.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,bg_motion_residual,2,96.24,130.0,140.0,135.0,38.76,33.76,False,21.896,0.021095,0.852095,0.002483,0.002322,0.0763,0.0,0.013837,0.130937,1.0,0.0,1.0,99.316,112.939,100.195,112.939,100.195,True,4.266358,100bpm_artifact,face_box_pseudo_keypoint,2.533337,2.043337
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,raw,1,101.514,130.0,140.0,135.0,33.486,28.486,False,7.886,0.01506,0.920678,0.050791,0.205771,0.074,0.0,0.015039,0.25566,0.88,0.0,1.0,100.195,112.939,100.195,112.939,100.195,True,3.194957,100bpm_artifact,face_box_pseudo_keypoint,1.204726,0.714726
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,raw,2,112.939,130.0,140.0,135.0,22.061,17.061,False,6.75,0.01289,0.920678,0.007462,0.240405,0.074,0.0,0.015039,0.25566,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,2.739447,motion_locked_peak,face_box_pseudo_keypoint,1.483973,1.093973
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,bg_motion_residual,1,101.953,130.0,140.0,135.0,33.047,28.047,False,8.528,0.01516,0.92494,0.038391,0.218638,0.074,0.0,0.015039,0.25566,0.88,0.0,1.0,100.195,112.939,100.195,112.939,100.195,True,3.261465,100bpm_artifact,face_box_pseudo_keypoint,1.521233,1.031233
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,bg_motion_residual,2,112.939,130.0,140.0,135.0,22.061,17.061,False,6.827,0.012135,0.92494,0.018739,0.273124,0.074,0.0,0.015039,0.25566,0.0,0.863,0.0,100.195,112.939,100.195,112.939,100.195,False,2.712357,motion_locked_peak,face_box_pseudo_keypoint,1.706883,1.316883
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,raw,1,81.738,130.0,140.0,135.0,53.262,48.262,False,6.677,0.012293,0.903079,0.308935,0.809511,0.074,0.0,0.015039,0.25566,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.906901,stable_low_motion,face_box_pseudo_keypoint,2.816669,3.176669
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,raw,2,89.648,130.0,140.0,135.0,45.352,40.352,False,5.384,0.009912,0.903079,0.300032,1.003967,0.074,0.0,0.015039,0.25566,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.360455,stable_low_motion,face_box_pseudo_keypoint,2.270223,2.630223
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,bg_motion_residual,1,82.178,130.0,140.0,135.0,52.822,47.822,False,6.243,0.011391,0.906545,0.20262,0.760427,0.074,0.0,0.015039,0.25566,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.793931,stable_low_motion,face_box_pseudo_keypoint,2.953699,3.313699
5.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,bg_motion_residual,2,89.648,130.0,140.0,135.0,45.352,40.352,False,5.722,0.01044,0.906545,0.286358,0.829685,0.074,0.0,0.015039,0.25566,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,2.461174,stable_low_motion,face_box_pseudo_keypoint,2.620943,2.980943
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,green,raw,1,83.936,130.0,140.0,135.0,51.064,46.064,False,35.371,0.029729,0.806587,0.057018,0.542945,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,5.150937,stable_low_motion,face_box_pseudo_keypoint,5.057964,5.417964
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,green,raw,2,94.043,130.0,140.0,135.0,40.957,35.957,False,29.481,0.024778,0.806587,0.080864,0.65143,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,4.617545,stable_low_motion,face_box_pseudo_keypoint,4.524572,4.884572
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,green,bg_motion_residual,1,83.496,130.0,140.0,135.0,51.504,46.504,False,28.815,0.027634,0.818331,0.049814,0.590222,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,4.871561,stable_low_motion,face_box_pseudo_keypoint,5.028587,5.388587
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,green,bg_motion_residual,2,94.043,130.0,140.0,135.0,40.957,35.957,False,25.077,0.024049,0.818331,0.089171,0.678209,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,4.417847,stable_low_motion,face_box_pseudo_keypoint,4.574874,4.934874
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,chrom,raw,1,108.545,130.0,140.0,135.0,26.455,21.455,False,12.912,0.015442,0.888229,0.050559,0.067378,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,3.745296,stable_low_motion,face_box_pseudo_keypoint,3.652322,4.012322
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,chrom,raw,2,85.254,130.0,140.0,135.0,49.746,44.746,False,11.319,0.013536,0.888229,0.170599,0.07686,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,3.353718,stable_low_motion,face_box_pseudo_keypoint,3.260744,3.620744
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,chrom,bg_motion_residual,1,94.922,130.0,140.0,135.0,40.078,35.078,False,17.038,0.016334,0.87246,0.078623,0.092648,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,4.068077,stable_low_motion,face_box_pseudo_keypoint,4.225104,4.585104
5.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,chrom,bg_motion_residual,2,124.365,130.0,140.0,135.0,10.635,5.635,False,13.993,0.013415,0.87246,0.019604,0.112804,0.0761,0.0,0.015496,0.226852,0.0,0.0,0.0,100.195,112.939,100.195,112.939,100.195,False,3.538642,stable_low_motion,face_box_pseudo_keypoint,3.695668,4.055668
