view,video,window_index,window_start_sec,window_end_sec,region_id,region_label,region_kind,method,peak_rank,peak_bpm,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,color_cv,quality_score,trained_selector_score
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,pos,4,137.109,3.473,0.006979,0.940116,0.017947,0.478275,0.9552,0.0,0.061808,1.976181,0.18666666666666668
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,pca,1,100.195,17.983,0.022426,0.880881,0.020712,0.122477,0.9552,0.0,0.061808,4.842515,0.02666666666666667
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,pca,2,177.1,5.188,0.00647,0.880881,0.050971,0.031201,0.9552,0.0,0.061808,2.892211,0.08
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,pca,3,143.701,4.848,0.006046,0.880881,0.054547,0.454321,0.9552,0.0,0.061808,2.515258,0.03333333333333333
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,pca,4,132.715,4.384,0.005466,0.880881,0.060327,0.502462,0.9552,0.0,0.061808,2.169654,0.07333333333333333
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,ica,1,98.438,7.69,0.013868,0.924774,0.128089,0.196195,0.9552,0.0,0.061808,3.714957,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,ica,2,136.67,5.455,0.009838,0.924774,0.001555,0.27656,0.9552,0.0,0.061808,2.985803,0.13333333333333333
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,ica,3,90.088,5.023,0.009059,0.924774,0.145978,0.300343,0.9552,0.0,0.061808,2.683622,0.02666666666666667
left,left.mp4,0,0.0,19.933,patch_r01_c05,Patch R1 C5,patch,ica,4,108.105,4.027,0.007263,0.924774,0.011261,0.374621,0.9552,0.0,0.061808,2.149381,0.26
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,green,1,107.227,7.069,0.013126,0.932118,0.14727,0.210049,0.9783,0.0,0.044263,3.61744,0.17333333333333334
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,green,2,97.559,6.415,0.011913,0.932118,0.106537,0.231439,0.9783,0.0,0.044263,3.250897,0.02
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,green,3,135.791,5.863,0.010888,0.932118,0.016987,0.253227,0.9783,0.0,0.044263,2.887117,0.08666666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,green,4,92.285,5.667,0.010524,0.932118,0.312198,0.261999,0.9783,0.0,0.044263,2.679214,0.02
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,g_minus_r,1,106.348,10.244,0.01719,0.915866,0.11977,0.080089,0.9783,0.0,0.044263,4.141651,0.17333333333333334
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,g_minus_r,2,135.791,7.102,0.011917,0.915866,0.006603,0.115524,0.9783,0.0,0.044263,3.365281,0.05333333333333334
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,g_minus_r,3,174.463,6.967,0.01169,0.915866,0.006731,0.155308,0.9783,0.0,0.044263,3.111653,0.08666666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,g_minus_r,4,101.074,5.794,0.009722,0.915866,0.194593,0.1416,0.9783,0.0,0.044263,2.683612,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,chrom,1,135.791,10.572,0.0159,0.911993,0.003157,0.04198,0.9783,0.0,0.044263,4.118906,0.08666666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,chrom,2,143.701,8.367,0.012584,0.911993,0.003989,0.053043,0.9783,0.0,0.044263,3.558664,0.03333333333333333
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,chrom,3,106.348,7.691,0.011568,0.911993,0.067094,0.057705,0.9783,0.0,0.044263,3.23267,0.26
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,chrom,4,124.365,6.379,0.009594,0.911993,0.005232,0.069574,0.9783,0.0,0.044263,2.744739,0.11333333333333333
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pos,1,135.791,7.016,0.011882,0.926928,0.020208,0.062361,0.9783,0.0,0.044263,3.571181,0.06
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pos,2,143.701,6.26,0.010602,0.926928,0.022648,0.069891,0.9783,0.0,0.044263,3.195066,0.04666666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pos,3,125.244,5.723,0.009693,0.926928,0.024771,0.076444,0.9783,0.0,0.044263,2.855267,0.11333333333333333
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pos,4,95.361,4.812,0.008149,0.926928,0.095992,0.090927,0.9783,0.0,0.044263,2.424613,0.02
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pca,1,100.635,20.462,0.027162,0.874629,0.006075,0.019961,0.9783,0.0,0.044263,5.125625,0.013333333333333334
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pca,2,105.908,18.283,0.02427,0.874629,0.056841,0.022339,0.9783,0.0,0.044263,4.734073,0.08666666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pca,3,114.697,7.118,0.009448,0.874629,0.002367,0.057384,0.9783,0.0,0.044263,3.106926,0.5333333333333333
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,pca,4,119.092,6.983,0.009269,0.874629,0.073506,0.058492,0.9783,0.0,0.044263,2.875487,0.4866666666666667
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,ica,1,98.438,17.593,0.023055,0.892169,0.019268,0.127498,0.9783,0.0,0.044263,4.836762,0.02
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,ica,2,92.725,15.345,0.02011,0.892169,0.034271,0.146167,0.9783,0.0,0.044263,4.401777,0.04
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,ica,3,108.105,7.697,0.010087,0.892169,0.049392,0.291401,0.9783,0.0,0.044263,3.152102,0.41333333333333333
left,left.mp4,1,5.0,24.933,patch_r01_c05,Patch R1 C5,patch,ica,4,193.359,5.308,0.006956,0.892169,0.066659,1.288677,0.9783,0.0,0.044263,2.274794,0.08666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,green,1,109.424,13.282,0.013889,0.883571,0.015097,0.506183,0.9999,0.0,0.113811,4.239536,0.4066666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,green,2,131.396,11.089,0.011596,0.883571,0.000208,0.606262,0.9999,0.0,0.113811,3.737731,0.08
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,green,3,97.998,11.01,0.011513,0.883571,0.013315,0.610652,0.9999,0.0,0.113811,3.509405,0.006666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,green,4,81.299,7.024,0.007346,0.883571,0.00087,0.957083,0.9999,0.0,0.113811,2.61809,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,1,108.984,16.211,0.017111,0.86691,0.069568,0.15026,0.9999,0.0,0.113811,4.638742,0.36
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,2,97.119,14.218,0.015007,0.86691,0.061313,0.17133,0.9999,0.0,0.113811,4.215409,0.006666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,3,130.518,10.146,0.010709,0.86691,0.000461,0.240079,0.9999,0.0,0.113811,3.483596,0.04666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,4,89.209,5.713,0.00603,0.86691,0.017299,0.426377,0.9999,0.0,0.113811,2.483353,0.02
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,chrom,1,93.604,6.23,0.011946,0.930202,0.074644,0.15778,0.9999,0.0,0.113811,3.468962,0.02666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,chrom,2,140.186,4.772,0.00915,0.930202,0.001744,0.205984,0.9999,0.0,0.113811,2.873384,0.04666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,chrom,3,129.639,4.519,0.008664,0.930202,0.001842,0.217544,0.9999,0.0,0.113811,2.582409,0.08666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,chrom,4,87.891,3.75,0.007191,0.930202,0.239763,0.262103,0.9999,0.0,0.113811,2.174539,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pos,1,108.984,10.078,0.014856,0.894257,0.030465,0.437843,0.9999,0.0,0.113811,4.008541,0.4666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pos,2,116.455,6.973,0.010278,0.894257,0.016991,0.632846,0.9999,0.0,0.113811,3.232372,0.52
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pos,3,96.24,6.641,0.009789,0.894257,0.34536,0.664491,0.9999,0.0,0.113811,3.006942,0.0
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pos,4,131.396,5.628,0.008296,0.894257,0.003577,0.784051,0.9999,0.0,0.113811,2.481051,0.05333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pca,1,109.424,11.913,0.012903,0.887754,0.01196,0.545124,0.9999,0.0,0.113811,4.085039,0.4266666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pca,2,131.396,10.65,0.011535,0.887754,0.000264,0.609765,0.9999,0.0,0.113811,3.690639,0.06666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pca,3,97.998,10.287,0.011143,0.887754,0.00695,0.631263,0.9999,0.0,0.113811,3.419255,0.02
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,pca,4,81.299,6.99,0.007571,0.887754,0.007414,0.929067,0.9999,0.0,0.113811,2.625709,0.0
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,ica,1,142.383,8.502,0.014359,0.915603,0.000203,0.421419,0.9999,0.0,0.113811,3.800463,0.06666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,ica,2,155.127,5.487,0.009266,0.915603,0.000315,0.653029,0.9999,0.0,0.113811,2.938632,0.02
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,ica,3,129.639,4.738,0.008001,0.915603,0.000365,0.756248,0.9999,0.0,0.113811,2.513512,0.06666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c01,Patch R2 C1,patch,ica,4,82.178,4.444,0.007505,0.915603,0.022981,0.806255,0.9999,0.0,0.113811,2.210058,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,green,1,87.451,11.908,0.013293,0.882413,0.179363,0.835577,1.0,0.0,0.160462,4.086925,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,green,2,104.15,10.228,0.011417,0.882413,0.014399,0.972876,1.0,0.0,0.160462,3.591437,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,green,3,129.639,9.296,0.010377,0.882413,0.013718,1.070365,1.0,0.0,0.160462,3.220453,0.06666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,green,4,91.406,8.975,0.010019,0.882413,0.033343,1.108617,1.0,0.0,0.160462,2.94917,0.0
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,1,124.365,7.508,0.013049,0.913095,0.021386,0.389572,1.0,0.0,0.160462,3.650624,0.08
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,2,130.078,7.275,0.012645,0.913095,0.02207,0.402043,1.0,0.0,0.160462,3.384329,0.07333333333333333
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,3,110.303,6.332,0.011006,0.913095,0.002786,0.461882,1.0,0.0,0.160462,2.9588,0.30666666666666664
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,g_minus_r,4,104.59,5.644,0.009811,0.913095,0.010316,0.518177,1.0,0.0,0.160462,2.576927,0.02666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,chrom,1,110.742,9.115,0.014695,0.91324,0.010062,0.388316,1.0,0.0,0.160462,3.888699,0.4066666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,chrom,2,124.365,7.296,0.011764,0.91324,0.029351,0.48509,1.0,0.0,0.160462,3.339587,0.02666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,chrom,3,130.078,6.787,0.010942,0.91324,0.031555,0.521511,1.0,0.0,0.160462,3.014263,0.05333333333333334
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,chrom,4,105.029,6.164,0.009939,0.91324,0.044584,0.574164,1.0,0.0,0.160462,2.658118,0.10666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pos,1,86.572,10.355,0.016299,0.897268,0.131125,0.544407,1.0,0.0,0.160462,4.079692,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pos,2,104.59,8.494,0.013369,0.897268,0.009933,0.663739,1.0,0.0,0.160462,3.525623,0.0
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pos,3,110.303,7.603,0.011967,0.897268,0.007131,0.741481,1.0,0.0,0.160462,3.135004,0.35333333333333333
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pos,4,124.365,7.168,0.011282,0.897268,0.025307,0.7865,1.0,0.0,0.160462,2.829127,0.04
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pca,1,86.133,16.702,0.020464,0.892977,0.103515,0.44255,1.0,0.0,0.160462,4.689051,0.0
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pca,2,104.59,9.069,0.011111,0.892977,0.020906,0.815059,1.0,0.0,0.160462,3.481312,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pca,3,95.361,8.898,0.010902,0.892977,0.022753,0.830659,1.0,0.0,0.160462,3.232431,0.013333333333333334
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,pca,4,115.137,8.263,0.010124,0.892977,0.016435,0.894497,1.0,0.0,0.160462,2.897814,0.30666666666666664
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,ica,1,92.285,16.486,0.019523,0.879279,0.134832,0.410285,1.0,0.0,0.160462,4.678684,0.0
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,ica,2,114.697,13.503,0.015991,0.879279,0.004272,0.500914,1.0,0.0,0.160462,4.111555,0.31333333333333335
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,ica,3,85.693,9.72,0.011511,0.879279,0.05795,0.69586,1.0,0.0,0.160462,3.389036,0.013333333333333334
left,left.mp4,1,5.0,24.933,patch_r02_c01,Patch R2 C1,patch,ica,4,138.428,7.418,0.008785,0.879279,0.011712,0.911772,1.0,0.0,0.160462,2.751918,0.07333333333333333
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,green,1,109.424,14.747,0.018893,0.875502,0.002412,0.075832,1.0,0.0,0.047679,4.5888,0.3333333333333333
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,green,2,100.635,10.526,0.013486,0.875502,0.089273,0.106237,1.0,0.0,0.047679,3.876937,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,green,3,122.607,6.414,0.008218,0.875502,0.024001,0.174338,1.0,0.0,0.047679,2.952432,0.26
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,green,4,92.285,6.049,0.00775,0.875502,0.072202,0.184853,1.0,0.0,0.047679,2.66505,0.02
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,1,106.348,17.452,0.019155,0.882672,0.152745,0.086552,1.0,0.0,0.047679,4.782096,0.22666666666666666
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,2,130.518,10.07,0.011053,0.882672,0.009493,0.150003,1.0,0.0,0.047679,3.708798,0.08666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,3,193.799,9.286,0.010193,0.882672,0.010294,0.235406,1.0,0.0,0.047679,3.361007,0.06666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,4,119.092,4.404,0.004834,0.882672,0.024794,0.342991,1.0,0.0,0.047679,2.186563,0.30666666666666664
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,chrom,1,108.105,17.375,0.017021,0.885444,0.022942,0.1026,1.0,0.0,0.047679,4.680781,0.2866666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,chrom,2,130.518,13.107,0.01284,0.885444,0.001741,0.136009,1.0,0.0,0.047679,4.030105,0.10666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,chrom,3,195.557,6.917,0.006776,0.885444,0.003299,0.004492,1.0,0.0,0.047679,2.965269,0.09333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,chrom,4,117.773,5.363,0.005254,0.885444,0.024297,0.332402,1.0,0.0,0.047679,2.380165,0.30666666666666664
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pos,1,106.787,16.188,0.017975,0.882982,0.119201,0.099413,1.0,0.0,0.047679,4.663058,0.24
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pos,2,130.518,11.196,0.012433,0.882982,0.005791,0.14373,1.0,0.0,0.047679,3.864479,0.09333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pos,3,194.238,8.181,0.009084,0.882982,0.007925,0.114337,1.0,0.0,0.047679,3.214595,0.02666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pos,4,118.652,4.81,0.005341,0.882982,0.014533,0.334551,1.0,0.0,0.047679,2.290272,0.37333333333333335
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pca,1,93.604,28.263,0.021472,0.855781,0.037471,0.071662,1.0,0.0,0.047679,5.344545,0.0
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pca,2,103.271,18.274,0.013884,0.855781,0.032663,0.110831,1.0,0.0,0.047679,4.443582,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pca,3,193.359,10.763,0.008177,0.855781,0.000918,1.526304,1.0,0.0,0.047679,3.211866,0.04
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,pca,4,83.936,9.719,0.007384,0.855781,0.159516,0.208397,1.0,0.0,0.047679,3.125305,0.0
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,ica,1,93.604,27.997,0.021566,0.855461,0.037255,0.070727,1.0,0.0,0.047679,5.338017,0.0
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,ica,2,103.271,18.065,0.013915,0.855461,0.031879,0.109614,1.0,0.0,0.047679,4.433699,0.02
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,ica,3,193.359,10.595,0.008161,0.855461,0.000962,1.53393,1.0,0.0,0.047679,3.195049,0.04666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c02,Patch R2 C2,patch,ica,4,83.936,9.605,0.007399,0.855461,0.157323,0.206159,1.0,0.0,0.047679,3.115175,0.0
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,green,1,115.137,13.041,0.016274,0.887776,0.003337,0.326336,1.0,0.0,0.067427,4.327383,0.3933333333333333
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,green,2,87.891,11.768,0.014686,0.887776,0.012056,0.361637,1.0,0.0,0.067427,3.949989,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,green,3,92.725,11.064,0.013807,0.887776,0.121698,0.384652,1.0,0.0,0.067427,3.657405,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,green,4,109.863,7.499,0.009357,0.887776,0.027958,0.567559,1.0,0.0,0.067427,2.842056,0.46
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,1,116.016,11.844,0.013954,0.892967,0.00055,0.021595,1.0,0.0,0.067427,4.203052,0.32
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,2,88.33,10.995,0.012954,0.892967,0.01577,0.023264,1.0,0.0,0.067427,3.877743,0.013333333333333334
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,3,94.482,8.89,0.010474,0.892967,0.102442,0.028771,1.0,0.0,0.067427,3.374286,0.02666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,g_minus_r,4,145.459,8.788,0.010354,0.892967,0.025625,0.029105,1.0,0.0,0.067427,3.122981,0.02
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,chrom,1,115.137,14.469,0.018519,0.884097,0.002754,0.028637,1.0,0.0,0.067427,4.556842,0.3466666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,chrom,2,106.787,12.025,0.01539,0.884097,0.05466,0.034458,1.0,0.0,0.067427,4.066827,0.28
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,chrom,3,145.459,10.265,0.013138,0.884097,0.023505,0.040366,1.0,0.0,0.067427,3.608157,0.04666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,chrom,4,140.186,8.828,0.011299,0.884097,0.027331,0.046937,1.0,0.0,0.067427,3.174057,0.04666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pos,1,116.016,11.921,0.014085,0.892799,0.000579,0.022004,1.0,0.0,0.067427,4.214106,0.32
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pos,2,88.33,10.972,0.012963,0.892799,0.016117,0.023908,1.0,0.0,0.067427,3.876225,0.03333333333333333
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pos,3,94.482,8.901,0.010517,0.892799,0.103309,0.029469,1.0,0.0,0.067427,3.377495,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pos,4,145.459,8.835,0.010439,0.892799,0.025512,0.029689,1.0,0.0,0.067427,3.131635,0.02
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pca,1,92.725,18.283,0.02225,0.878631,0.041397,0.299206,1.0,0.0,0.067427,4.858612,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pca,2,115.576,14.406,0.017532,0.878631,0.00271,0.379714,1.0,0.0,0.067427,4.246249,0.4
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pca,3,87.451,13.07,0.015906,0.878631,0.059892,0.41854,1.0,0.0,0.067427,3.883706,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,pca,4,81.738,9.092,0.011064,0.878631,0.165804,0.601676,1.0,0.0,0.067427,3.127134,0.0
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,ica,1,90.527,14.048,0.018135,0.88722,0.092823,0.029766,1.0,0.0,0.067427,4.530254,0.006666666666666667
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,ica,2,84.375,11.1,0.01433,0.88722,0.049138,0.037672,1.0,0.0,0.067427,3.947644,0.03333333333333333
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,ica,3,112.939,10.27,0.013259,0.88722,0.006528,0.040714,1.0,0.0,0.067427,3.605695,0.4533333333333333
left,left.mp4,1,5.0,24.933,patch_r02_c02,Patch R2 C2,patch,ica,4,95.361,6.794,0.008771,0.88722,0.110914,0.061547,1.0,0.0,0.067427,2.83337,0.006666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,green,1,109.424,11.024,0.015007,0.887027,0.024616,0.063054,1.0,0.0,0.023715,4.175125,0.3333333333333333
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,green,2,94.482,10.631,0.014472,0.887027,0.103164,0.065384,1.0,0.0,0.023715,3.91714,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,green,3,121.289,8.101,0.011028,0.887027,0.02742,0.085803,1.0,0.0,0.023715,3.291839,0.31333333333333335
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,green,4,84.814,3.723,0.005067,0.887027,0.015689,0.186731,1.0,0.0,0.023715,2.079242,0.02666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,g_minus_r,1,108.984,27.444,0.023385,0.837942,0.01003,0.088632,1.0,0.0,0.023715,5.378652,0.18
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,g_minus_r,2,119.971,20.08,0.01711,0.837942,0.029849,0.121137,1.0,0.0,0.023715,4.665199,0.26666666666666666
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,g_minus_r,3,101.074,13.195,0.011243,0.837942,0.013857,0.18435,1.0,0.0,0.023715,3.808121,0.013333333333333334
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,g_minus_r,4,180.176,5.626,0.004794,0.837942,0.106541,0.128438,1.0,0.0,0.023715,2.509204,0.1
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,chrom,1,109.424,24.144,0.022098,0.852011,0.038687,0.066286,1.0,0.0,0.023715,5.20792,0.22666666666666666
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,chrom,2,95.801,17.869,0.016355,0.852011,0.034968,0.089563,1.0,0.0,0.023715,4.513967,0.006666666666666667
left,left.mp4,0,0.0,19.933,patch_r02_c03,Patch R2 C3,patch,chrom,3,87.012,9.285,0.008499,0.852011,0.007755,0.172359,1.0,0.0,0.023715,3.335595,0.013333333333333334
